AVERAGE,MAX,MIN,STD,MEDIAN,CLUSTER,YEAR,MONTH,DAY
13.12,19.61,4.81,3.59,13.01,2,1988,12,4
12.75,20.61,5.01,4.26,14.01,2,1988,12,5
12.65,17.61,5.51,2.79,12.66,2,1988,12,6
10.47,21.31,4.01,4.24,9.51,2,1988,12,7
10.72,20.41,1.51,4.76,10.01,2,1988,12,8
9.61,22.61,0.21,5.88,8.71,2,1988,12,9
9.71,18.51,0.61,5.09,9.51,2,1988,12,10
10.84,18.01,1.81,4.76,12.01,2,1988,12,11
11.87,18.01,3.01,4.03,11.01,2,1988,12,12
10.68,18.31,3.51,4.08,10.01,2,1988,12,13
9.39,18.01,2.11,3.87,9.01,2,1988,12,14
9.18,17.11,0.51,4.69,10.01,2,1988,12,15
9.14,17.01,1.11,4.5,8.01,2,1988,12,16
9.69,18.01,0.61,4.99,9.01,2,1988,12,17
9.93,20.01,0.51,5.76,9.01,2,1988,12,18
9.5,18.31,0.61,5.04,7.41,2,1988,12,19
10.24,19.01,1.01,4.83,10.01,2,1988,12,20
10.38,20.31,1.71,4.62,12.01,2,1988,12,21
10.25,21.01,0.91,6.01,10.01,2,1988,12,22
11.13,20.21,2.51,4.88,10.01,2,1988,12,23
10.87,19.01,1.81,4.63,11.01,2,1988,12,24
11.46,18.01,2.41,4.14,11.26,2,1988,12,25
10.63,19.21,1.21,5.3,9.51,2,1988,12,26
9.32,17.81,1.21,4.85,8.01,2,1988,12,27
8.73,19.01,0.21,5.42,8.01,2,1988,12,28
9.5,19.41,0.81,5.57,8.01,2,1988,12,29
9.51,20.21,1.51,5.61,8.81,2,1988,12,30
8.44,18.61,1.21,4.95,7.01,2,1988,12,31
10.5,18.31,0.31,5.28,10.01,2,1989,1,1
8.23,18.01,0.21,5.55,8.01,2,1989,1,2
7.72,17.21,2.01,4.95,5.21,2,1989,1,3
7.91,17.41,0.91,5.24,5.11,2,1989,1,4
8.59,17.01,1.01,5.27,9.01,2,1989,1,5
8.68,18.01,0.31,5.21,9.01,2,1989,1,6
11.15,18.01,8.01,2.33,11.01,2,1989,1,7
12.16,19.01,5.51,3.85,11.36,2,1989,1,8
12.07,19.61,4.81,3.75,12.01,2,1989,1,9
11.95,19.01,3.91,3.13,12.76,2,1989,1,10
11.16,15.81,4.11,2.55,12.01,2,1989,1,11
11.43,17.21,3.61,3.35,11.21,2,1989,1,12
10.24,17.01,2.71,4.34,11.01,2,1989,1,13
9.3,17.01,1.71,4.57,8.01,2,1989,1,14
10.39,17.01,1.51,4.06,10.01,2,1989,1,15
10.21,17.01,1.31,4.1,10.01,2,1989,1,16
9.43,18.01,1.61,4.59,8.41,2,1989,1,17
9.64,17.01,1.41,4.54,10.01,2,1989,1,18
9.37,18.01,2.01,5.14,7.81,2,1989,1,19
9.2,17.21,2.31,4.68,8.41,2,1989,1,20
9.26,19.51,1.81,5.03,8.01,2,1989,1,21
9.06,19.01,1.51,5.21,8.01,2,1989,1,22
9.17,19.81,0.21,6.03,8.01,2,1989,1,23
9.31,19.31,2.61,5.19,7.51,2,1989,1,24
12.03,21.51,0.61,6.35,12.06,2,1989,1,25
8.32,15.11,2.41,3.54,8.01,2,1989,1,26
9.06,15.01,4.01,3.22,8.91,2,1989,1,27
8.84,16.01,1.11,4.03,7.81,2,1989,1,28
9.69,16.21,0.91,4.57,10.61,2,1989,1,29
11.05,18.01,2.41,3.7,11.91,2,1989,1,30
9.8,16.81,0.51,4.52,9.01,2,1989,1,31
10.32,18.31,1.51,4.99,10.31,2,1989,2,1
9.63,18.51,1.71,5.35,8.01,2,1989,2,2
9.65,18.51,1.61,5.17,8.31,2,1989,2,3
9.19,18.31,3.01,4.46,8.01,2,1989,2,4
8.27,17.61,1.81,4.55,7.01,2,1989,2,5
7.73,14.41,0.41,3.75,7.26,2,1989,2,6
9.82,17.31,4.01,3.99,8.41,2,1989,2,7
10.06,18.41,3.01,4.5,9.11,2,1989,2,8
9.63,17.41,1.01,4.9,10.01,2,1989,2,9
9.76,16.21,5.01,3.07,9.11,2,1989,2,10
12.1,17.01,7.41,2.98,12.01,2,1989,2,11
14.47,21.01,7.81,3.63,14.01,2,1989,2,12
14.26,21.21,3.01,4.47,15.01,2,1989,2,13
13.85,24.61,3.91,4.54,13.01,2,1989,2,14
14.01,23.01,1.91,5.44,13.01,2,1989,2,15
13.02,25.01,1.31,7.37,11.01,2,1989,2,16
12.55,23.01,6.01,4.83,11.71,2,1989,2,17
13.35,22.21,7.51,4.09,13.01,2,1989,2,18
14.03,23.51,6.31,3.92,14.01,2,1989,2,19
14.23,19.81,7.01,2.23,14.51,2,1989,2,20
11.73,15.51,8.01,1.84,11.81,2,1989,2,21
11.91,16.41,6.01,2.74,12.01,2,1989,2,22
11.04,15.01,7.51,1.98,11.01,2,1989,2,23
10.24,13.01,6.61,1.84,10.01,2,1989,2,24
13.57,17.51,10.51,1.93,13.31,2,1989,2,25
13.21,18.61,10.01,2.18,13.61,2,1989,2,26
14.3,18.21,10.21,2.12,13.71,2,1989,2,27
13.03,20.81,7.81,3.37,12.51,2,1989,2,28
13.5,23.41,8.51,3.97,13.01,2,1989,3,1
15.91,25.71,6.11,5.34,16.01,2,1989,3,2
14.72,24.81,9.21,4.17,14.01,2,1989,3,3
13.93,24.41,4.21,4.71,12.41,2,1989,3,4
14.27,26.01,5.81,5.3,13.51,2,1989,3,5
16.71,30.01,8.31,6.55,14.21,2,1989,3,6
17.47,29.21,4.81,6.91,17.01,2,1989,3,7
15.33,27.21,8.01,4.89,14.01,2,1989,3,8
15.54,27.31,6.01,5.56,14.01,2,1989,3,9
14.36,28.01,5.11,5.89,12.76,2,1989,3,10
16.42,30.01,4.31,7.66,14.01,2,1989,3,11
16.15,27.01,3.31,6.28,14.96,2,1989,3,12
15.32,24.21,9.71,3.64,15.01,2,1989,3,13
14.68,21.01,6.21,3.45,14.21,2,1989,3,14
15.85,23.81,8.21,3.93,15.01,2,1989,3,15
14.56,20.61,8.01,3.38,14.36,2,1989,3,16
10.79,15.51,6.61,2.32,11.21,2,1989,3,17
9.58,13.01,6.61,2.03,9.81,2,1989,3,18
10.02,16.01,5.61,2.73,9.31,2,1989,3,19
11.74,16.01,4.81,2.44,11.11,2,1989,3,20
13.34,19.61,3.91,3.55,12.91,2,1989,3,21
13.35,22.71,4.61,4.42,12.36,2,1989,3,22
14.48,24.21,6.81,5.96,13.01,2,1989,3,23
14.85,24.01,6.01,5.59,14.01,2,1989,3,24
14.99,25.51,5.81,5.72,13.01,2,1989,3,25
16.87,26.01,9.41,4.67,17.01,2,1989,3,26
14.24,25.51,10.71,3.32,13.41,2,1989,3,27
10.86,14.21,8.01,1.72,10.96,2,1989,3,28
9.15,14.01,4.71,2.37,8.31,2,1989,3,29
10.38,17.81,3.21,4.15,10.81,2,1989,3,30
12.41,21.41,4.01,4.81,12.01,2,1989,3,31
14.4,23.31,5.41,4.23,14.01,2,1989,4,1
13.69,18.91,8.01,2.21,13.01,2,1989,4,2
10.4,13.01,6.01,1.67,11.01,2,1989,4,3
9.41,14.01,4.41,2.77,8.61,2,1989,4,4
11.06,16.01,5.61,3.29,10.91,2,1989,4,5
11.78,18.91,2.51,4.9,12.01,2,1989,4,6
12.05,23.41,3.71,4.41,12.01,2,1989,4,7
14.35,27.51,6.01,5.47,14.01,2,1989,4,8
12.98,18.01,10.31,1.64,12.21,2,1989,4,9
13.76,17.41,10.21,1.87,14.01,2,1989,4,10
14.08,19.81,9.31,2.6,13.71,2,1989,4,11
14.23,21.41,7.01,3.71,14.11,2,1989,4,12
14.24,23.51,6.31,3.42,13.01,2,1989,4,13
14.8,28.31,8.01,4.38,14.71,2,1989,4,14
14.92,24.01,6.01,3.7,14.01,2,1989,4,15
13.22,22.21,7.31,3.12,12.06,2,1989,4,16
12.44,23.61,5.51,4.41,12.81,2,1989,4,17
12.49,19.41,2.01,4.84,12.11,2,1989,4,18
12.62,19.01,7.01,3.55,12.31,2,1989,4,19
12.51,21.31,5.81,4.19,12.16,2,1989,4,20
14.87,25.21,7.11,4.22,14.91,2,1989,4,21
15.53,23.51,7.61,3.67,15.01,2,1989,4,22
14.37,21.61,7.01,3.28,13.01,2,1989,4,23
14.49,20.71,9.01,3.21,14.21,2,1989,4,24
12.98,18.11,9.01,2.13,12.91,2,1989,4,25
12.53,16.01,9.01,1.73,12.01,2,1989,4,26
12.37,18.01,5.41,3.95,12.21,2,1989,4,27
11.96,23.31,5.71,4.12,10.86,2,1989,4,28
17.22,26.01,9.01,3.5,17.01,2,1989,4,29
17.21,27.51,10.61,3.86,17.01,2,1989,4,30
17.14,28.91,4.81,5.55,17.01,2,1989,5,1
18.38,30.41,4.61,6.26,18.51,2,1989,5,2
17.12,29.61,5.81,5.74,16.01,2,1989,5,3
17.84,30.71,4.21,6.0,17.31,2,1989,5,4
21.94,34.51,7.61,7.8,23.02,1,1989,5,5
22.26,36.21,8.51,5.87,23.01,1,1989,5,6
16.95,28.61,7.81,4.15,15.01,2,1989,5,7
16.34,25.31,9.01,3.72,16.01,2,1989,5,8
17.22,27.51,7.71,4.09,16.01,2,1989,5,9
17.24,27.61,9.31,3.99,16.01,2,1989,5,10
17.48,25.81,8.51,4.11,17.01,2,1989,5,11
16.6,25.91,10.01,4.62,16.01,2,1989,5,12
18.99,25.41,14.51,2.91,19.01,1,1989,5,13
18.14,27.81,9.01,4.14,17.71,2,1989,5,14
20.65,29.71,11.61,4.47,20.51,1,1989,5,15
21.04,30.01,12.41,5.7,21.26,1,1989,5,16
20.71,34.81,10.51,6.06,20.01,1,1989,5,17
20.01,30.51,12.11,4.31,18.21,1,1989,5,18
20.22,31.01,12.01,4.63,19.01,1,1989,5,19
19.93,33.71,11.01,5.45,19.01,1,1989,5,20
18.83,27.21,14.01,2.93,19.01,2,1989,5,21
17.38,24.41,13.81,3.21,15.66,1,1989,5,22
16.45,23.01,10.31,3.51,15.61,2,1989,5,23
16.02,23.21,11.01,3.38,15.46,2,1989,5,24
18.02,24.91,9.71,4.13,17.56,2,1989,5,25
16.8,25.61,12.61,3.12,17.01,1,1989,5,26
18.62,25.31,13.91,3.4,18.01,2,1989,5,27
18.47,27.01,12.01,3.79,18.06,2,1989,5,28
18.24,24.11,13.91,2.76,17.76,1,1989,5,29
18.1,25.01,12.01,3.81,18.01,1,1989,5,30
19.19,26.21,12.31,3.84,19.16,2,1989,5,31
18.78,27.31,12.41,3.72,18.01,2,1989,6,1
18.14,26.61,11.01,4.28,18.01,2,1989,6,2
19.66,27.01,11.01,3.53,19.01,2,1989,6,3
17.72,23.31,14.01,2.46,17.01,1,1989,6,4
17.44,26.71,10.51,3.99,17.01,2,1989,6,5
18.13,26.71,10.61,3.62,17.46,2,1989,6,6
18.27,26.81,11.51,3.74,17.71,2,1989,6,7
18.62,26.41,13.51,3.33,19.01,2,1989,6,8
18.57,26.21,13.01,3.1,17.51,2,1989,6,9
19.24,29.21,12.51,3.93,19.01,1,1989,6,10
21.54,31.01,13.11,4.27,21.21,1,1989,6,11
21.89,31.51,16.91,3.84,20.91,1,1989,6,12
22.51,30.71,15.81,4.07,20.51,1,1989,6,13
21.07,25.01,17.91,2.85,19.51,1,1989,6,14
21.93,29.01,17.01,3.78,20.81,1,1989,6,15
23.38,31.01,17.71,4.08,23.01,1,1989,6,16
21.62,29.01,16.91,3.26,20.01,1,1989,6,17
20.96,27.71,14.81,2.61,20.01,1,1989,6,18
21.11,26.01,13.91,3.0,20.56,1,1989,6,19
21.03,29.01,16.01,3.04,20.41,1,1989,6,20
22.78,31.51,19.01,3.51,21.01,1,1989,6,21
23.13,32.01,17.01,5.36,21.51,1,1989,6,22
25.19,34.01,18.01,5.94,24.01,1,1989,6,23
23.4,34.31,18.41,4.99,22.01,1,1989,6,24
24.11,37.91,16.01,7.2,21.01,1,1989,6,25
24.7,34.01,18.81,4.24,23.01,1,1989,6,26
25.16,32.21,19.01,3.92,25.51,1,1989,6,27
20.31,25.01,17.01,2.69,20.01,1,1989,6,28
22.91,33.11,18.21,3.64,23.01,1,1989,6,29
22.71,33.61,19.01,3.78,21.96,1,1989,6,30
23.93,38.31,17.81,5.17,22.01,1,1989,7,1
25.05,38.41,16.71,5.39,24.51,1,1989,7,2
23.55,35.81,17.71,4.3,22.86,1,1989,7,3
21.97,29.41,16.71,2.65,22.01,1,1989,7,4
21.83,30.51,16.51,3.76,21.51,1,1989,7,5
22.02,31.51,15.01,3.8,21.06,1,1989,7,6
22.89,34.51,17.11,4.15,22.51,1,1989,7,7
21.97,32.51,17.51,3.39,21.01,1,1989,7,8
22.38,30.71,17.01,3.55,22.21,1,1989,7,9
24.65,39.01,19.01,4.59,23.61,1,1989,7,10
27.6,41.41,21.01,5.8,26.51,1,1989,7,11
26.8,40.81,20.01,5.36,25.21,1,1989,7,12
24.53,35.61,19.01,4.49,24.31,1,1989,7,13
27.08,38.51,14.01,6.63,26.81,1,1989,7,14
25.94,38.01,17.41,5.76,26.01,1,1989,7,15
27.62,38.41,19.11,5.68,27.81,1,1989,7,16
27.73,38.81,17.91,5.59,28.76,1,1989,7,17
31.11,42.01,19.41,6.43,29.31,1,1989,7,18
28.62,40.81,20.51,5.41,27.51,1,1989,7,19
29.26,41.21,22.01,4.8,29.01,1,1989,7,20
31.92,42.21,21.31,5.95,30.41,1,1989,7,21
26.61,37.11,22.01,3.73,26.31,1,1989,7,22
25.24,37.01,17.41,4.11,25.01,1,1989,7,23
23.27,36.71,19.31,3.56,22.01,1,1989,7,24
26.05,39.01,19.01,5.13,26.01,1,1989,7,25
26.04,40.31,16.61,5.91,24.01,1,1989,7,26
25.48,37.81,18.31,4.91,25.06,1,1989,7,27
25.01,35.61,17.01,4.58,24.56,1,1989,7,28
25.29,36.01,18.41,4.05,24.11,1,1989,7,29
25.1,34.81,16.61,4.42,24.46,1,1989,7,30
25.79,40.51,20.01,5.18,24.01,1,1989,7,31
26.91,39.51,21.01,5.24,25.01,1,1989,8,1
24.56,36.81,21.01,4.12,23.11,1,1989,8,2
24.31,33.61,19.01,3.59,23.01,1,1989,8,3
23.22,30.91,17.21,3.33,22.91,1,1989,8,4
22.78,31.41,16.71,3.69,23.01,1,1989,8,5
23.76,30.81,16.61,3.59,23.71,1,1989,8,6
25.55,33.71,18.91,4.26,24.01,1,1989,8,7
26.1,36.01,19.21,4.71,25.01,1,1989,8,8
28.63,41.01,21.01,5.12,27.76,1,1989,8,9
26.12,41.01,21.01,4.48,25.01,1,1989,8,10
25.75,35.61,21.01,3.64,25.41,1,1989,8,11
24.98,36.11,20.01,4.19,24.01,1,1989,8,12
24.36,34.81,19.61,4.15,23.01,1,1989,8,13
24.94,36.01,18.01,4.02,24.01,1,1989,8,14
26.22,37.01,18.11,4.69,26.01,1,1989,8,15
25.42,36.81,20.01,4.25,25.01,1,1989,8,16
25.05,35.31,19.01,4.65,23.51,1,1989,8,17
25.59,37.51,19.01,4.93,25.56,1,1989,8,18
24.23,33.91,19.01,4.07,24.01,1,1989,8,19
25.3,39.71,19.01,4.92,24.11,1,1989,8,20
30.04,40.61,21.31,5.09,29.86,1,1989,8,21
30.04,39.51,19.21,5.28,29.01,1,1989,8,22
29.75,41.41,19.51,5.81,28.21,1,1989,8,23
29.47,40.61,20.21,5.72,28.51,1,1989,8,24
27.11,40.71,21.01,5.0,25.91,1,1989,8,25
25.95,36.81,22.01,3.63,25.91,1,1989,8,26
25.06,37.01,21.01,3.93,24.61,1,1989,8,27
25.89,37.41,20.01,4.34,24.96,1,1989,8,28
26.02,39.81,21.01,4.82,23.31,1,1989,8,29
23.87,31.01,20.01,2.76,23.01,1,1989,8,30
21.96,28.21,15.01,3.62,21.51,1,1989,8,31
22.78,33.61,15.11,4.44,22.91,1,1989,9,1
23.64,32.01,16.21,3.61,23.01,1,1989,9,2
23.13,30.41,18.71,3.01,22.01,1,1989,9,3
21.75,27.21,17.81,2.74,21.41,1,1989,9,4
21.38,28.41,16.81,3.24,21.01,1,1989,9,5
22.38,28.01,16.01,3.17,22.01,1,1989,9,6
22.86,27.01,18.01,2.91,23.01,1,1989,9,7
21.76,29.01,14.51,3.61,22.01,1,1989,9,8
21.54,34.02,14.61,4.06,21.01,1,1989,9,9
20.48,27.11,15.91,2.99,20.01,1,1989,9,10
20.49,28.81,12.71,4.04,20.51,1,1989,9,11
20.99,31.11,13.01,4.58,20.01,1,1989,9,12
21.83,31.81,13.01,4.97,22.91,1,1989,9,13
21.97,32.11,15.01,4.26,21.51,1,1989,9,14
21.71,35.21,13.01,5.12,21.01,1,1989,9,15
23.21,32.31,15.71,4.49,22.51,1,1989,9,16
23.45,33.01,18.01,4.24,22.01,1,1989,9,17
22.97,31.81,18.71,3.41,23.01,1,1989,9,18
22.22,31.51,17.11,3.48,21.01,1,1989,9,19
22.67,34.71,15.11,4.36,22.01,1,1989,9,20
22.32,36.61,16.61,4.31,21.01,1,1989,9,21
22.62,31.91,16.61,3.27,22.01,1,1989,9,22
23.29,37.31,15.21,5.37,22.26,1,1989,9,23
23.16,36.51,15.21,4.09,23.76,1,1989,9,24
23.31,37.41,18.01,4.45,23.01,1,1989,9,25
22.88,35.51,16.51,4.43,22.01,1,1989,9,26
27.14,36.51,18.11,5.71,27.36,1,1989,9,27
27.65,36.31,16.91,5.02,27.51,1,1989,9,28
27.6,37.01,20.41,4.9,26.01,1,1989,9,29
22.71,27.81,17.81,2.84,22.76,1,1989,9,30
22.63,29.11,17.01,3.62,21.71,1,1989,10,1
21.73,28.71,15.21,3.44,20.71,1,1989,10,2
21.12,29.31,14.41,3.69,20.41,1,1989,10,3
22.15,31.51,14.41,3.97,21.01,1,1989,10,4
23.07,34.11,15.11,4.16,22.01,1,1989,10,5
24.3,33.01,16.11,4.9,25.71,1,1989,10,6
26.23,35.01,14.91,4.99,26.01,1,1989,10,7
23.17,32.31,16.71,4.09,22.01,1,1989,10,8
21.81,27.51,16.31,3.21,21.61,1,1989,10,9
19.09,23.81,10.61,2.27,19.01,2,1989,10,10
19.79,27.01,12.01,3.56,19.01,2,1989,10,11
20.44,28.01,15.01,4.02,19.91,1,1989,10,12
20.94,26.01,13.51,3.01,21.01,1,1989,10,13
18.8,24.01,15.01,2.69,18.01,1,1989,10,14
17.95,23.61,13.01,3.16,18.11,1,1989,10,15
19.05,26.01,13.01,3.57,18.01,2,1989,10,16
20.09,28.81,12.41,4.3,20.01,1,1989,10,17
20.51,30.21,15.01,3.51,20.01,1,1989,10,18
19.95,29.51,15.01,3.2,19.21,1,1989,10,19
20.95,29.91,13.81,4.22,19.71,1,1989,10,20
23.2,35.01,13.71,6.18,23.01,1,1989,10,21
26.13,35.21,13.12,5.2,25.01,1,1989,10,22
21.97,29.01,12.81,3.73,22.01,1,1989,10,23
22.84,30.52,16.51,3.47,23.01,1,1989,10,24
25.91,35.01,16.21,5.39,24.56,1,1989,10,25
22.33,31.01,15.01,4.01,21.11,1,1989,10,26
18.28,24.41,14.01,2.03,18.01,1,1989,10,27
18.11,23.01,13.61,2.62,18.01,1,1989,10,28
17.54,23.91,9.21,3.78,17.01,2,1989,10,29
18.9,28.01,9.61,5.15,18.36,2,1989,10,30
18.29,28.21,10.01,5.53,17.01,2,1989,10,31
18.77,27.51,9.81,4.64,18.01,2,1989,11,1
19.26,25.91,13.01,3.23,19.01,2,1989,11,2
16.76,22.51,12.31,2.9,16.01,2,1989,11,3
15.99,22.41,9.51,3.03,15.01,2,1989,11,4
14.2,21.71,7.51,4.05,14.01,2,1989,11,5
14.86,21.41,9.51,3.42,14.26,2,1989,11,6
15.84,22.91,6.51,4.04,15.71,2,1989,11,7
15.28,23.01,7.81,4.38,15.01,2,1989,11,8
14.98,23.61,6.41,3.89,15.46,2,1989,11,9
16.63,26.61,8.51,4.6,16.01,2,1989,11,10
20.22,31.01,9.51,6.45,20.01,2,1989,11,11
22.4,31.01,11.61,4.38,22.01,1,1989,11,12
19.14,27.01,12.01,3.86,19.06,2,1989,11,13
13.53,21.81,8.51,3.82,12.01,2,1989,11,14
13.34,21.81,6.51,2.74,13.01,2,1989,11,15
13.84,20.01,9.01,3.39,13.91,2,1989,11,16
15.08,20.41,10.01,2.64,14.21,2,1989,11,17
13.27,20.41,8.51,3.26,13.01,2,1989,11,18
15.98,22.01,6.41,4.45,17.01,2,1989,11,19
15.83,21.81,6.71,2.7,16.01,2,1989,11,20
15.79,21.01,12.61,1.48,16.01,2,1989,11,21
17.41,22.01,13.41,1.75,18.01,1,1989,11,22
16.9,21.61,14.11,1.73,16.51,2,1989,11,23
16.01,20.31,13.21,1.9,16.01,2,1989,11,24
17.23,24.01,9.01,3.61,16.01,2,1989,11,25
17.57,24.41,14.01,2.42,17.01,1,1989,11,26
16.28,20.01,12.21,1.9,16.01,2,1989,11,27
15.42,20.01,11.21,2.34,15.01,2,1989,11,28
14.45,21.71,8.41,2.88,14.01,2,1989,11,29
14.59,19.51,10.01,2.87,13.96,2,1989,11,30
13.31,18.21,7.31,3.03,13.01,2,1989,12,1
14.2,22.91,7.21,4.66,13.01,2,1989,12,2
16.09,21.41,7.01,3.13,16.41,2,1989,12,3
17.77,22.01,13.51,2.55,17.01,1,1989,12,4
16.34,19.71,10.21,1.74,17.01,2,1989,12,5
15.94,20.51,10.41,1.85,16.01,2,1989,12,6
15.53,21.01,7.61,3.03,15.81,2,1989,12,7
15.2,19.71,10.61,2.31,15.01,2,1989,12,8
15.38,20.01,9.01,2.76,15.01,2,1989,12,9
14.73,19.01,7.01,3.05,15.01,2,1989,12,10
15.95,19.01,10.01,2.13,16.01,2,1989,12,11
16.08,20.41,12.71,2.13,16.31,2,1989,12,12
16.36,23.01,12.21,2.31,15.61,2,1989,12,13
15.54,24.01,8.71,4.14,14.26,2,1989,12,14
17.39,26.01,10.31,4.5,16.01,2,1989,12,15
18.24,26.61,8.01,4.43,16.76,2,1989,12,16
18.05,25.51,8.61,3.83,17.31,2,1989,12,17
16.08,22.51,8.01,2.73,16.61,2,1989,12,18
14.16,21.31,6.01,3.77,13.01,2,1989,12,19
14.8,25.71,4.01,6.03,13.01,2,1989,12,20
16.65,26.21,5.21,6.33,16.01,2,1989,12,21
13.75,17.51,6.11,3.0,14.21,2,1989,12,22
13.17,18.41,6.41,3.08,12.01,2,1989,12,23
11.18,18.31,2.61,4.47,10.81,2,1989,12,24
10.23,15.41,3.31,3.92,12.01,2,1989,12,25
12.2,16.01,8.51,2.03,12.01,2,1989,12,26
12.0,15.01,6.91,1.91,11.91,2,1989,12,27
12.36,17.11,5.01,2.49,12.01,2,1989,12,28
12.69,19.01,6.01,3.84,12.21,2,1989,12,29
12.26,18.01,7.51,3.34,11.01,2,1989,12,30
12.59,18.51,6.01,3.31,11.71,2,1989,12,31
12.43,18.01,4.31,3.74,12.61,2,1990,1,1
13.02,20.01,4.31,4.45,13.16,2,1990,1,2
11.2,14.01,6.51,1.82,11.91,2,1990,1,3
10.29,15.01,5.51,2.45,10.01,2,1990,1,4
10.47,16.41,1.41,4.08,10.51,2,1990,1,5
10.73,17.01,2.51,4.6,11.61,2,1990,1,6
10.32,16.21,2.51,4.07,11.01,2,1990,1,7
10.2,16.41,1.81,3.98,10.01,2,1990,1,8
10.53,16.21,3.31,3.95,11.91,2,1990,1,9
10.28,16.31,2.61,4.25,11.01,2,1990,1,10
9.35,15.01,2.01,4.32,9.76,2,1990,1,11
8.99,15.01,1.51,4.05,9.56,2,1990,1,12
8.98,15.01,1.61,4.32,9.76,2,1990,1,13
9.7,16.01,3.01,4.41,9.91,2,1990,1,14
9.9,16.21,1.01,4.12,9.01,2,1990,1,15
11.11,18.31,2.41,4.91,10.66,2,1990,1,16
12.88,18.01,6.51,3.14,13.61,2,1990,1,17
11.04,16.01,4.31,3.13,11.01,2,1990,1,18
10.33,15.11,1.71,3.16,10.61,2,1990,1,19
9.85,16.61,1.41,4.37,10.01,2,1990,1,20
9.31,17.01,0.31,5.02,9.01,2,1990,1,21
9.33,17.21,0.91,4.52,8.11,2,1990,1,22
9.21,17.11,0.41,4.81,10.01,2,1990,1,23
9.11,18.01,0.41,5.16,10.01,2,1990,1,24
11.91,20.21,0.61,4.84,12.01,2,1990,1,25
10.86,20.01,1.01,4.5,12.01,2,1990,1,26
12.06,21.51,2.51,4.4,12.01,2,1990,1,27
11.09,14.11,6.51,1.9,12.01,2,1990,1,28
9.33,15.01,3.51,3.23,9.01,2,1990,1,29
10.64,15.11,4.61,3.09,11.26,2,1990,1,30
11.39,17.01,4.01,3.09,12.01,2,1990,1,31
12.02,17.01,5.51,2.98,11.11,2,1990,2,1
10.98,19.51,4.01,4.28,10.01,2,1990,2,2
12.46,19.11,5.81,4.35,13.01,2,1990,2,3
12.13,21.51,6.01,5.01,11.01,2,1990,2,4
14.48,22.01,6.01,4.86,14.01,2,1990,2,5
14.98,23.41,7.21,5.2,13.66,2,1990,2,6
14.62,23.31,6.01,5.54,15.01,2,1990,2,7
14.41,23.51,6.71,4.5,14.01,2,1990,2,8
14.04,24.21,5.51,4.49,13.01,2,1990,2,9
12.8,24.81,5.81,4.19,12.01,2,1990,2,10
13.72,20.51,6.81,2.95,13.01,2,1990,2,11
13.03,22.11,5.41,3.38,12.41,2,1990,2,12
11.6,22.71,3.41,4.02,10.01,2,1990,2,13
11.81,22.71,2.51,4.45,10.21,2,1990,2,14
12.25,23.71,4.01,4.24,11.01,2,1990,2,15
12.15,22.01,4.31,4.08,11.01,2,1990,2,16
11.82,23.41,3.91,4.37,11.66,2,1990,2,17
11.94,24.11,4.51,4.9,12.41,2,1990,2,18
14.23,25.01,5.11,4.86,13.01,2,1990,2,19
15.21,24.71,7.61,4.79,14.41,2,1990,2,20
15.23,26.21,6.71,4.73,14.51,2,1990,2,21
16.76,27.51,6.41,6.61,15.01,2,1990,2,22
15.57,26.71,5.51,6.4,14.01,2,1990,2,23
14.78,25.01,6.91,5.5,13.41,2,1990,2,24
13.84,22.51,6.11,3.71,14.01,2,1990,2,25
13.46,22.21,6.21,4.09,13.01,2,1990,2,26
14.29,23.51,5.71,4.61,15.01,2,1990,2,27
14.37,24.51,7.01,4.15,13.01,2,1990,2,28
14.59,25.51,6.61,4.12,13.46,2,1990,3,1
13.64,19.41,8.11,2.99,13.01,2,1990,3,2
13.25,18.01,7.91,3.27,13.01,2,1990,3,3
13.7,18.01,7.51,2.45,14.01,2,1990,3,4
14.61,20.31,9.91,2.95,13.41,2,1990,3,5
15.51,23.01,8.81,4.03,14.76,2,1990,3,6
15.6,23.52,9.51,2.71,15.01,2,1990,3,7
13.81,16.51,10.51,1.5,13.36,2,1990,3,8
13.25,15.51,11.01,1.22,13.01,2,1990,3,9
14.54,21.11,8.01,4.06,15.01,2,1990,3,10
15.83,22.51,10.01,3.15,15.01,2,1990,3,11
14.65,20.01,9.01,3.22,14.26,2,1990,3,12
14.2,20.61,7.01,3.7,14.01,2,1990,3,13
15.53,24.01,7.01,4.16,14.41,2,1990,3,14
15.67,26.71,7.01,4.64,15.01,2,1990,3,15
16.82,27.41,5.01,6.31,17.01,2,1990,3,16
17.12,27.51,5.91,5.87,16.06,2,1990,3,17
17.32,29.51,7.51,6.68,16.01,2,1990,3,18
17.23,28.31,8.21,5.95,16.01,2,1990,3,19
17.17,27.01,10.81,4.92,16.01,2,1990,3,20
18.3,27.71,6.11,5.73,17.26,2,1990,3,21
16.93,28.01,6.61,6.12,16.01,2,1990,3,22
18.2,28.21,9.01,5.41,17.16,2,1990,3,23
15.08,24.21,9.01,3.49,14.11,2,1990,3,24
14.97,25.21,6.41,4.29,14.41,2,1990,3,25
15.54,24.51,6.51,4.52,14.66,2,1990,3,26
15.65,24.31,4.11,4.39,15.01,2,1990,3,27
15.35,25.51,3.51,4.7,15.01,2,1990,3,28
14.0,22.01,3.01,4.58,14.01,2,1990,3,29
