AVERAGE,MAX,MIN,STD,MEDIAN,CLUSTER,YEAR,MONTH,DAY
14.86,21.21,8.31,4.23,14.01,2,1987,3,26
18.06,25.31,9.21,5.0,19.11,2,1987,3,27
18.33,26.61,10.41,4.68,18.01,2,1987,3,28
16.97,27.11,12.01,4.39,15.86,2,1987,3,29
17.02,24.61,8.01,5.77,17.01,2,1987,3,30
16.66,26.01,8.01,5.76,15.91,2,1987,3,31
17.0,25.01,8.01,4.9,16.11,2,1987,4,1
15.58,24.41,9.01,4.13,15.01,2,1987,4,2
15.02,22.81,10.91,2.91,14.01,2,1987,4,3
16.21,23.01,9.81,3.79,17.01,2,1987,4,4
17.65,28.21,10.21,4.83,17.51,2,1987,4,5
18.47,29.01,10.51,5.43,16.01,2,1987,4,6
20.83,27.01,15.61,3.83,20.11,2,1987,4,7
18.8,24.21,14.01,2.33,19.06,2,1987,4,8
17.4,23.01,10.61,3.39,16.16,2,1987,4,9
16.29,23.31,8.01,3.99,15.11,2,1987,4,10
17.72,26.71,9.01,5.54,17.51,2,1987,4,11
21.89,30.31,11.71,5.59,23.01,1,1987,4,12
23.44,33.01,13.61,6.31,25.51,1,1987,4,13
27.18,35.51,17.01,6.13,28.01,1,1987,4,14
22.09,29.01,16.81,3.77,20.56,2,1987,4,15
21.65,28.21,15.11,4.37,21.51,2,1987,4,16
22.32,30.01,16.01,4.6,21.76,2,1987,4,17
22.15,29.01,12.21,4.8,23.11,1,1987,4,18
24.11,33.01,15.01,6.18,25.41,1,1987,4,19
25.57,37.01,14.21,6.89,24.51,1,1987,4,20
27.15,36.01,17.21,5.14,26.11,1,1987,4,21
26.81,35.01,16.31,5.61,26.21,1,1987,4,22
24.28,33.61,15.71,4.99,24.01,1,1987,4,23
20.44,31.41,11.51,5.38,20.01,2,1987,4,24
22.98,32.31,10.11,7.12,23.51,1,1987,4,25
23.5,36.01,14.01,6.65,21.01,1,1987,4,26
19.76,32.01,13.41,4.78,18.36,2,1987,4,27
20.17,31.11,13.01,5.47,20.01,2,1987,4,28
21.55,32.61,13.01,5.95,21.01,1,1987,4,29
23.21,31.01,16.01,4.32,23.01,1,1987,4,30
22.69,33.01,15.01,4.9,22.01,1,1987,5,1
23.35,33.01,13.51,6.38,23.01,1,1987,5,2
23.9,32.41,15.01,6.21,25.01,1,1987,5,3
23.85,33.01,17.01,6.0,22.01,1,1987,5,4
24.47,30.01,19.01,3.34,25.01,1,1987,5,5
23.99,31.01,15.41,4.95,24.51,1,1987,5,6
22.31,33.01,15.21,6.01,20.11,1,1987,5,7
20.46,27.01,14.91,3.95,20.01,2,1987,5,8
22.45,31.01,15.01,5.2,21.01,2,1987,5,9
20.94,26.01,15.11,3.0,21.01,2,1987,5,10
20.93,27.01,15.81,3.12,20.41,2,1987,5,11
21.82,30.01,13.71,4.52,21.01,2,1987,5,12
19.26,29.01,12.01,4.08,18.61,2,1987,5,13
18.32,25.71,12.91,3.97,16.81,2,1987,5,14
19.88,26.01,12.71,4.81,18.76,2,1987,5,15
19.41,28.11,15.01,3.59,18.51,2,1987,5,16
18.77,25.31,13.51,3.52,18.91,2,1987,5,17
18.55,27.21,13.11,4.35,16.86,2,1987,5,18
20.93,29.01,13.01,4.82,22.26,2,1987,5,19
22.73,31.71,14.01,5.96,22.96,1,1987,5,20
22.86,30.11,16.01,4.42,22.01,2,1987,5,21
19.47,30.01,13.51,4.19,19.01,2,1987,5,22
19.95,30.31,14.81,4.1,19.01,2,1987,5,23
20.29,30.11,11.81,4.86,20.01,2,1987,5,24
20.32,31.31,13.91,4.09,20.01,2,1987,5,25
21.42,30.11,15.51,4.33,20.01,2,1987,5,26
21.46,29.11,14.81,3.99,21.01,2,1987,5,27
21.66,30.31,14.01,5.31,21.11,2,1987,5,28
24.29,33.01,15.01,6.2,24.01,1,1987,5,29
26.49,36.01,16.01,6.29,26.01,1,1987,5,30
25.62,36.01,18.01,5.32,24.11,1,1987,5,31
26.98,36.01,17.01,6.01,26.66,1,1987,6,1
29.4,37.01,18.51,5.51,30.01,1,1987,6,2
27.69,36.31,20.01,5.2,27.01,1,1987,6,3
27.61,35.51,21.01,4.71,26.01,1,1987,6,4
27.13,36.01,17.81,5.66,26.01,1,1987,6,5
26.84,36.01,16.91,5.65,26.01,1,1987,6,6
27.08,36.01,18.01,5.77,26.01,1,1987,6,7
25.95,35.01,18.81,4.59,25.01,1,1987,6,8
23.33,33.31,11.41,4.83,22.71,1,1987,6,9
22.54,34.01,15.41,4.97,22.01,1,1987,6,10
22.4,33.81,14.81,5.18,21.51,1,1987,6,11
23.75,33.81,16.01,5.22,23.01,1,1987,6,12
22.61,33.91,13.91,5.11,21.76,1,1987,6,13
21.74,29.21,16.51,3.33,21.01,2,1987,6,14
22.74,34.41,11.41,5.83,21.71,1,1987,6,15
24.66,36.41,15.51,6.54,25.01,1,1987,6,16
28.6,35.01,15.31,5.47,28.26,1,1987,6,17
25.07,35.01,17.01,4.82,25.51,1,1987,6,18
24.59,34.31,17.01,5.48,24.01,1,1987,6,19
25.79,36.71,18.01,5.34,25.01,1,1987,6,20
24.75,36.11,14.81,5.37,24.01,1,1987,6,21
22.62,35.71,17.01,4.22,22.01,1,1987,6,22
23.29,33.61,16.01,4.94,23.01,1,1987,6,23
24.39,33.21,17.01,4.93,24.51,1,1987,6,24
25.98,33.01,18.01,4.81,26.51,1,1987,6,25
26.58,35.01,16.11,5.4,27.01,1,1987,6,26
26.3,33.21,19.11,4.14,26.01,1,1987,6,27
23.85,32.11,17.01,5.08,23.51,1,1987,6,28
25.51,34.01,17.01,5.42,25.51,1,1987,6,29
25.21,33.91,18.01,5.09,24.16,1,1987,6,30
26.83,34.31,19.01,4.84,26.01,1,1987,7,1
26.52,33.21,19.81,4.03,26.01,1,1987,7,2
25.55,32.51,18.71,4.6,25.61,1,1987,7,3
24.74,32.11,17.11,4.59,25.41,1,1987,7,4
23.89,31.11,16.31,4.62,22.56,1,1987,7,5
26.8,33.51,18.51,5.17,28.41,1,1987,7,6
26.39,34.81,18.21,4.99,26.56,1,1987,7,7
25.75,36.01,18.71,5.62,23.76,1,1987,7,8
24.73,36.01,17.91,5.88,24.31,1,1987,7,9
26.06,34.91,19.01,4.99,26.01,1,1987,7,10
25.27,34.21,18.31,5.22,24.11,1,1987,7,11
27.61,34.51,19.71,4.88,27.31,1,1987,7,12
27.41,35.51,20.01,5.23,27.26,1,1987,7,13
26.17,35.51,19.31,4.55,25.81,1,1987,7,14
27.37,37.01,21.01,5.16,26.31,1,1987,7,15
27.72,36.61,20.01,5.44,27.26,1,1987,7,16
27.24,36.51,19.01,5.32,27.01,1,1987,7,17
28.46,37.31,19.61,5.79,27.81,1,1987,7,18
25.85,34.11,16.41,5.61,26.06,1,1987,7,19
27.1,37.01,17.41,5.85,26.46,1,1987,7,20
27.76,36.21,17.71,4.65,27.91,1,1987,7,21
25.08,36.01,17.01,5.86,24.81,1,1987,7,22
26.19,37.01,17.01,6.03,26.81,1,1987,7,23
24.68,36.01,13.01,5.43,23.96,1,1987,7,24
23.84,38.21,17.01,5.99,21.41,1,1987,7,25
29.75,39.91,19.01,6.98,31.06,1,1987,7,26
34.15,44.01,25.11,5.93,33.51,1,1987,7,27
33.77,48.61,26.01,5.75,33.01,1,1987,7,28
30.73,39.01,24.11,4.29,29.71,1,1987,7,29
27.5,37.01,3.61,6.08,26.01,1,1987,7,30
25.7,36.21,17.11,6.02,25.11,1,1987,7,31
27.77,37.31,19.81,5.63,27.51,1,1987,8,1
28.45,40.01,21.01,4.48,28.01,1,1987,8,2
27.79,37.01,19.01,5.75,27.51,1,1987,8,3
29.8,38.31,19.71,5.96,32.01,1,1987,8,4
30.64,40.01,23.01,5.51,29.01,1,1987,8,5
26.57,37.21,17.21,5.11,25.11,1,1987,8,6
26.5,38.41,18.01,5.49,26.01,1,1987,8,7
24.29,33.71,19.01,4.14,23.01,1,1987,8,8
25.84,37.21,20.01,4.76,24.16,1,1987,8,9
23.09,34.81,17.51,3.3,23.01,1,1987,8,10
23.9,35.01,19.01,4.38,22.01,1,1987,8,11
24.4,35.51,15.01,5.2,24.46,1,1987,8,12
24.25,38.31,16.21,5.65,23.01,1,1987,8,13
25.29,37.01,17.71,5.21,25.81,1,1987,8,14
27.62,37.01,19.01,5.44,27.61,1,1987,8,15
28.35,37.91,20.01,5.5,27.91,1,1987,8,16
32.14,42.01,23.01,6.42,33.01,1,1987,8,17
32.1,41.51,24.51,5.28,31.81,1,1987,8,18
37.26,41.01,23.71,4.58,38.31,1,1987,8,19
34.39,43.01,24.01,5.86,35.01,1,1987,8,20
33.79,43.01,23.21,5.6,32.71,1,1987,8,21
28.44,36.01,21.01,4.75,27.21,1,1987,8,22
25.78,36.91,19.61,4.57,24.61,1,1987,8,23
25.43,35.61,18.01,5.29,25.61,1,1987,8,24
28.45,36.51,21.01,5.17,28.01,1,1987,8,25
25.79,36.01,19.01,5.18,25.86,1,1987,8,26
23.9,34.01,16.51,5.39,23.61,1,1987,8,27
20.87,27.01,16.81,2.46,20.51,2,1987,8,28
22.29,29.81,16.01,4.34,23.01,1,1987,8,29
23.24,32.01,16.41,4.81,23.61,1,1987,8,30
21.91,28.11,19.91,2.84,20.86,2,1987,8,31
28.75,35.61,23.81,4.25,28.11,1,1987,9,1
27.17,34.21,20.31,3.97,27.31,1,1987,9,2
26.92,32.81,19.01,4.46,26.71,1,1987,9,3
27.24,35.51,19.01,5.52,26.81,1,1987,9,4
26.05,35.61,19.91,5.4,24.26,1,1987,9,5
30.19,42.51,21.01,6.39,27.01,1,1987,9,6
32.38,42.51,23.41,5.68,31.51,1,1987,9,7
32.15,40.21,23.61,4.53,31.36,1,1987,9,8
30.06,36.71,20.81,5.25,30.76,1,1987,9,9
28.19,36.71,21.21,5.37,26.51,1,1987,9,10
28.68,35.01,21.71,4.04,28.21,1,1987,9,11
30.06,39.01,21.71,5.25,28.51,1,1987,9,12
30.23,39.51,19.31,6.1,30.31,1,1987,9,13
29.52,37.51,21.61,4.32,28.51,1,1987,9,14
28.96,38.71,18.81,5.79,29.61,1,1987,9,15
31.32,39.51,19.61,5.52,30.11,1,1987,9,16
29.96,39.91,18.91,5.75,30.81,1,1987,9,17
30.91,38.71,22.21,4.9,31.01,1,1987,9,18
28.15,35.21,24.81,2.68,27.76,1,1987,9,19
27.48,33.81,20.61,3.47,27.01,1,1987,9,20
23.24,30.31,17.31,3.87,22.81,1,1987,9,21
25.66,33.01,21.01,3.9,24.61,1,1987,9,22
26.24,36.71,18.21,5.18,26.01,1,1987,9,23
27.92,37.51,19.81,4.97,27.21,1,1987,9,24
25.71,31.01,21.41,2.6,25.51,1,1987,9,25
22.59,27.71,20.01,2.2,21.71,2,1987,9,26
22.68,29.11,14.71,4.48,21.01,2,1987,9,27
21.9,28.31,15.21,3.53,22.01,2,1987,9,28
19.16,23.01,14.91,2.12,19.01,2,1987,9,29
21.51,28.51,13.41,4.6,21.81,2,1987,9,30
23.34,30.01,16.41,3.85,23.61,1,1987,10,1
22.97,27.71,16.41,2.91,23.01,2,1987,10,2
22.91,27.31,16.61,2.35,22.51,2,1987,10,3
19.94,25.01,17.61,2.08,19.01,2,1987,10,4
19.75,24.11,14.31,3.06,20.01,2,1987,10,5
20.98,27.01,14.61,3.94,20.01,2,1987,10,6
20.99,27.01,14.11,3.84,21.01,2,1987,10,7
21.61,28.41,15.01,4.38,22.01,2,1987,10,8
20.86,27.01,16.01,3.33,21.01,2,1987,10,9
19.65,26.41,16.81,1.64,19.01,2,1987,10,10
20.04,26.51,13.01,3.52,20.01,2,1987,10,11
20.42,28.01,13.01,5.01,21.01,2,1987,10,12
21.34,29.01,13.81,4.79,20.51,2,1987,10,13
22.11,31.01,15.01,5.05,21.01,2,1987,10,14
22.13,30.01,16.01,4.56,20.01,2,1987,10,15
20.78,27.51,13.61,4.04,21.01,2,1987,10,16
21.83,29.01,13.91,4.52,22.01,2,1987,10,17
21.85,31.51,14.61,4.98,21.01,2,1987,10,18
20.31,25.41,13.11,3.38,20.51,2,1987,10,19
19.2,27.21,16.01,2.25,19.01,2,1987,10,20
19.87,28.31,13.61,2.99,19.01,2,1987,10,21
20.28,28.61,14.01,4.13,20.01,2,1987,10,22
20.71,27.21,16.01,2.99,20.21,2,1987,10,23
19.03,26.81,16.61,1.89,19.01,2,1987,10,24
16.11,20.01,9.91,2.03,16.01,2,1987,10,25
15.75,21.01,9.11,3.38,16.51,2,1987,10,26
17.33,21.01,15.01,1.66,17.01,2,1987,10,27
16.0,19.61,10.81,1.92,16.01,2,1987,10,28
15.58,21.21,11.01,3.05,15.51,2,1987,10,29
16.06,21.81,10.31,3.41,16.71,2,1987,10,30
15.67,22.01,11.21,3.45,15.01,2,1987,10,31
18.84,27.01,10.81,4.67,19.01,2,1987,11,1
16.73,24.02,10.51,2.9,16.01,2,1987,11,2
15.8,23.01,8.21,3.99,14.41,2,1987,11,3
17.84,23.01,11.71,3.07,18.01,2,1987,11,4
18.88,24.01,12.31,3.19,19.01,2,1987,11,5
20.89,27.51,16.11,3.52,20.01,2,1987,11,6
20.0,23.01,14.71,1.75,20.01,2,1987,11,7
18.31,21.01,11.81,2.0,18.61,2,1987,11,8
17.04,20.61,12.71,1.96,16.01,2,1987,11,9
15.95,21.01,8.61,3.44,15.51,2,1987,11,10
16.71,24.01,10.21,4.23,16.51,2,1987,11,11
18.1,25.01,10.01,4.43,18.01,2,1987,11,12
17.94,25.01,11.21,3.87,17.01,2,1987,11,13
16.28,22.41,10.11,3.41,16.01,2,1987,11,14
16.27,23.31,10.71,3.53,15.06,2,1987,11,15
16.21,25.01,10.01,4.62,15.01,2,1987,11,16
16.74,25.51,9.21,3.55,15.91,2,1987,11,17
15.1,23.01,7.61,4.28,14.11,2,1987,11,18
15.9,24.01,8.01,4.44,15.01,2,1987,11,19
16.02,25.01,6.01,4.97,16.01,2,1987,11,20
16.5,24.01,6.41,5.02,16.01,2,1987,11,21
14.27,22.01,7.31,4.53,14.01,2,1987,11,22
15.53,36.01,10.81,5.32,15.71,2,1987,11,23
13.09,16.01,11.61,1.28,12.41,2,1987,11,24
12.45,24.51,7.71,2.83,12.01,2,1987,11,25
11.66,16.01,6.11,2.03,11.91,2,1987,11,26
12.85,17.01,3.81,2.69,12.81,2,1987,11,27
12.74,17.01,7.01,3.0,13.01,2,1987,11,28
12.64,17.41,6.11,3.16,13.01,2,1987,11,29
15.41,21.01,8.11,3.51,16.01,2,1987,11,30
15.04,21.01,7.11,3.72,14.01,2,1987,12,1
14.43,18.01,12.01,1.43,14.11,2,1987,12,2
13.76,16.01,12.01,0.93,13.91,2,1987,12,3
13.78,19.01,10.01,1.77,13.11,2,1987,12,4
12.87,16.01,6.01,2.49,12.76,2,1987,12,5
13.86,18.01,8.41,2.93,14.01,2,1987,12,6
12.47,16.41,7.11,2.38,12.01,2,1987,12,7
11.12,16.01,7.91,2.23,11.01,2,1987,12,8
12.89,18.01,5.21,2.94,12.01,2,1987,12,9
12.08,18.01,5.61,3.16,12.01,2,1987,12,10
13.18,18.01,6.41,2.68,13.01,2,1987,12,11
14.24,22.01,6.01,4.79,14.01,2,1987,12,12
12.71,18.61,7.41,1.95,13.01,2,1987,12,13
12.34,18.01,6.01,3.18,12.01,2,1987,12,14
12.94,19.01,6.11,3.93,13.01,2,1987,12,15
12.16,21.51,6.91,3.67,11.01,2,1987,12,16
14.87,24.01,8.21,4.79,13.01,2,1987,12,17
16.91,24.01,7.21,4.83,16.01,2,1987,12,18
14.32,19.21,7.21,2.65,14.01,2,1987,12,19
12.14,17.01,5.11,2.68,11.21,2,1987,12,20
12.22,19.01,6.71,3.41,12.01,2,1987,12,21
12.07,19.01,4.81,3.82,10.81,2,1987,12,22
11.34,17.31,5.11,3.44,11.01,2,1987,12,23
11.63,16.31,5.41,2.81,11.61,2,1987,12,24
11.44,19.01,4.81,4.15,10.36,2,1987,12,25
11.38,19.01,3.21,4.71,11.01,2,1987,12,26
11.37,20.01,4.21,4.8,10.91,2,1987,12,27
11.4,19.01,2.11,4.28,10.16,2,1987,12,28
10.88,19.01,2.21,3.75,11.01,2,1987,12,29
10.4,17.01,1.21,3.96,9.56,2,1987,12,30
9.89,17.31,2.21,4.03,10.06,2,1987,12,31
10.99,15.01,4.61,2.43,10.91,2,1988,1,1
10.22,18.01,1.81,4.7,9.01,2,1988,1,2
10.66,20.01,2.21,5.23,10.06,2,1988,1,3
11.29,20.21,2.81,5.27,11.01,2,1988,1,4
12.29,20.01,4.01,3.99,12.01,2,1988,1,5
12.62,19.01,7.01,3.43,11.01,2,1988,1,6
10.13,18.01,1.51,3.59,10.01,2,1988,1,7
10.17,18.01,3.21,4.32,9.01,2,1988,1,8
12.13,21.01,2.01,5.87,10.91,2,1988,1,9
10.19,18.51,4.61,3.47,9.01,2,1988,1,10
10.9,14.01,7.31,2.05,11.01,2,1988,1,11
10.97,16.51,3.71,4.08,12.21,2,1988,1,12
11.47,17.01,4.31,3.48,10.26,2,1988,1,13
12.08,17.11,8.51,2.47,11.61,2,1988,1,14
8.95,13.71,1.81,3.44,9.26,2,1988,1,15
7.33,10.21,2.21,2.17,8.01,2,1988,1,16
7.57,11.61,1.41,2.79,8.01,2,1988,1,17
9.97,13.31,5.11,1.9,10.01,2,1988,1,18
10.29,14.21,7.01,1.97,10.01,2,1988,1,19
9.64,14.31,4.91,2.61,10.01,2,1988,1,20
8.79,15.51,2.11,3.72,8.01,2,1988,1,21
9.55,17.01,4.41,3.97,8.01,2,1988,1,22
11.01,18.21,3.21,4.33,11.41,2,1988,1,23
10.77,19.21,4.91,2.5,10.01,2,1988,1,24
10.1,19.32,5.11,3.53,9.01,2,1988,1,25
10.91,18.81,4.91,3.13,10.01,2,1988,1,26
10.45,18.61,5.81,2.87,10.01,2,1988,1,27
10.03,13.31,6.21,1.49,10.01,2,1988,1,28
12.01,18.71,4.11,3.71,12.51,2,1988,1,29
11.7,23.21,4.71,4.77,9.51,2,1988,1,30
15.29,22.01,5.81,5.62,16.16,2,1988,1,31
13.59,19.41,6.21,4.24,13.61,2,1988,2,1
12.65,19.21,10.51,1.99,12.01,2,1988,2,2
11.89,19.01,10.01,2.64,10.76,2,1988,2,3
12.03,18.71,5.31,3.97,12.51,2,1988,2,4
12.41,20.01,5.01,5.09,13.01,2,1988,2,5
11.98,23.81,6.21,4.69,10.21,2,1988,2,6
9.94,12.41,6.61,1.5,9.71,2,1988,2,7
8.85,15.81,1.21,4.36,8.01,2,1988,2,8
10.57,20.01,3.01,5.09,12.51,2,1988,2,9
12.22,19.01,5.01,4.37,11.81,2,1988,2,10
11.47,18.81,6.01,3.88,11.01,2,1988,2,11
15.32,23.01,5.41,5.54,15.41,2,1988,2,12
15.69,23.01,7.01,4.99,17.01,2,1988,2,13
15.32,24.01,7.21,4.7,16.01,2,1988,2,14
12.81,19.01,8.01,3.77,11.61,2,1988,2,15
10.69,24.31,5.61,4.46,9.36,2,1988,2,16
10.47,17.01,2.91,4.66,8.01,2,1988,2,17
11.29,18.41,4.61,4.16,11.21,2,1988,2,18
13.38,24.01,4.81,5.92,12.31,2,1988,2,19
14.94,21.41,10.81,2.96,14.11,2,1988,2,20
13.64,17.01,10.91,1.84,13.51,2,1988,2,21
14.82,20.81,9.41,3.4,14.06,2,1988,2,22
15.68,21.01,11.71,2.7,15.01,2,1988,2,23
15.38,18.01,11.81,1.55,15.46,2,1988,2,24
16.52,20.01,11.41,2.97,16.51,2,1988,2,25
14.8,19.31,6.71,2.9,15.01,2,1988,2,26
11.06,17.91,6.51,2.91,10.31,2,1988,2,27
6.94,9.91,0.51,2.2,7.66,2,1988,2,28
9.51,16.21,2.31,3.85,9.01,2,1988,2,29
11.06,15.81,7.51,2.48,10.51,2,1988,3,1
12.5,18.01,5.21,3.75,11.81,2,1988,3,2
11.02,15.81,5.71,2.46,11.01,2,1988,3,3
10.88,15.01,5.21,2.44,11.01,2,1988,3,4
10.28,15.01,1.81,3.06,9.91,2,1988,3,5
11.02,17.41,4.11,3.72,12.01,2,1988,3,6
10.38,18.01,5.01,4.04,9.31,2,1988,3,7
13.48,21.41,5.81,4.87,13.06,2,1988,3,8
13.91,21.31,7.11,4.66,14.71,2,1988,3,9
14.02,22.01,7.21,4.65,13.41,2,1988,3,10
13.64,20.51,6.01,4.14,15.01,2,1988,3,11
14.87,25.51,7.51,5.7,12.91,2,1988,3,12
17.34,26.51,10.01,4.18,16.41,2,1988,3,13
17.01,22.21,12.21,3.11,16.51,2,1988,3,14
14.99,21.21,9.01,4.05,14.01,2,1988,3,15
15.97,23.01,9.31,4.72,15.66,2,1988,3,16
17.11,26.51,10.01,5.29,15.21,2,1988,3,17
18.75,29.51,10.21,5.77,18.41,2,1988,3,18
19.15,28.51,10.81,5.69,18.31,2,1988,3,19
19.72,29.21,11.71,6.05,18.21,2,1988,3,20
18.37,27.21,11.31,4.25,17.61,2,1988,3,21
17.77,26.21,11.01,4.84,18.01,2,1988,3,22
17.5,24.31,9.61,5.01,17.81,2,1988,3,23
17.44,25.51,10.01,4.39,17.21,2,1988,3,24
18.73,28.31,8.61,5.66,19.01,2,1988,3,25
20.03,30.01,10.31,6.08,21.31,2,1988,3,26
20.05,30.01,10.41,6.22,18.26,2,1988,3,27
21.84,29.01,12.21,5.41,22.01,2,1988,3,28
19.74,28.01,12.01,5.21,19.51,2,1988,3,29
18.81,27.01,11.01,5.11,18.01,2,1988,3,30
18.12,25.01,9.51,5.35,17.51,2,1988,3,31
16.11,23.71,8.01,4.6,15.01,2,1988,4,1
13.54,20.01,10.01,2.59,13.01,2,1988,4,2
13.04,21.31,9.01,3.64,12.01,2,1988,4,3
13.96,19.01,8.51,3.58,14.61,2,1988,4,4
13.97,20.01,8.81,3.86,13.81,2,1988,4,5
15.88,23.31,6.91,4.93,17.31,2,1988,4,6
17.37,24.11,8.31,5.5,19.01,2,1988,4,7
14.68,23.01,11.01,2.8,14.71,2,1988,4,8
14.76,23.31,7.41,4.51,15.01,2,1988,4,9
17.21,24.21,10.01,5.2,17.41,2,1988,4,10
18.38,26.21,9.51,5.31,19.01,2,1988,4,11
22.55,28.01,11.01,5.81,25.41,1,1988,4,12
22.44,31.51,13.01,5.44,24.01,1,1988,4,13
24.36,34.31,13.11,6.97,26.01,1,1988,4,14
23.9,34.01,14.31,5.93,22.56,1,1988,4,15
22.46,31.51,13.31,5.15,24.01,1,1988,4,16
21.59,31.31,14.81,4.73,21.51,2,1988,4,17
22.17,32.01,15.51,5.23,21.76,1,1988,4,18
21.66,29.71,14.01,4.88,21.81,1,1988,4,19
23.8,29.01,16.51,4.06,24.51,1,1988,4,20
20.37,29.91,13.01,4.89,20.01,2,1988,4,21
17.17,29.01,10.81,5.67,14.41,2,1988,4,22
18.45,26.21,13.01,4.27,17.01,2,1988,4,23
18.63,24.01,10.91,4.14,19.76,2,1988,4,24
15.89,22.51,9.61,3.33,15.01,2,1988,4,25
14.04,19.61,10.41,1.94,13.01,2,1988,4,26
14.86,24.01,9.01,4.98,13.01,2,1988,4,27
18.51,25.71,9.81,5.07,19.66,2,1988,4,28
19.32,28.81,11.01,6.09,19.11,2,1988,4,29
21.17,29.01,12.01,5.27,21.41,2,1988,4,30
20.96,29.41,13.21,5.45,20.01,2,1988,5,1
21.45,29.81,12.91,4.44,22.01,1,1988,5,2
18.0,28.51,12.01,4.71,16.71,2,1988,5,3
18.72,28.21,11.01,4.98,19.51,2,1988,5,4
18.51,24.01,14.01,2.83,18.01,2,1988,5,5
15.52,20.01,10.61,2.9,15.01,2,1988,5,6
17.54,25.51,9.81,4.63,15.71,2,1988,5,7
20.17,28.41,12.41,4.88,19.41,2,1988,5,8
19.43,31.01,13.51,5.33,18.01,2,1988,5,9
17.92,22.51,14.51,2.27,17.01,2,1988,5,10
16.95,24.61,9.81,3.57,16.36,2,1988,5,11
15.9,21.01,12.61,2.8,15.36,2,1988,5,12
17.21,25.21,11.51,3.94,17.16,2,1988,5,13
16.79,22.81,11.01,3.63,16.51,2,1988,5,14
15.38,26.01,9.91,5.12,13.51,2,1988,5,15
18.77,27.01,11.41,5.6,17.56,2,1988,5,16
22.67,28.41,15.01,4.03,24.01,2,1988,5,17
20.11,28.81,14.21,4.36,20.16,2,1988,5,18
20.46,30.01,13.01,6.11,17.01,2,1988,5,19
23.66,32.61,15.01,5.72,23.01,1,1988,5,20
26.18,34.01,17.01,5.64,26.71,1,1988,5,21
21.93,34.12,15.01,5.15,22.01,1,1988,5,22
19.75,31.81,13.01,5.68,18.31,2,1988,5,23
23.43,30.81,16.51,4.24,24.11,1,1988,5,24
22.45,31.01,14.01,5.02,23.01,1,1988,5,25
20.89,29.81,15.01,4.26,21.01,2,1988,5,26
21.31,31.01,14.61,5.38,19.06,2,1988,5,27
21.86,31.81,14.51,5.05,22.01,1,1988,5,28
21.44,31.61,14.01,4.48,20.76,2,1988,5,29
22.26,30.51,15.51,4.39,21.41,2,1988,5,30
23.02,32.01,15.31,5.66,23.01,1,1988,5,31
26.47,33.51,17.11,4.61,27.01,1,1988,6,1
26.57,35.01,20.61,4.1,25.91,1,1988,6,2
23.44,31.51,16.61,4.81,23.01,1,1988,6,3
24.35,32.31,17.51,5.19,24.21,1,1988,6,4
25.53,33.21,16.01,5.13,26.11,1,1988,6,5
23.85,33.01,14.11,4.91,24.01,1,1988,6,6
20.63,29.01,14.71,4.02,19.56,2,1988,6,7
18.58,28.61,12.01,4.17,18.01,2,1988,6,8
20.0,29.71,14.81,3.63,19.51,2,1988,6,9
19.28,27.81,14.01,3.19,19.01,2,1988,6,10
20.68,28.91,14.01,4.35,20.01,2,1988,6,11
20.33,30.11,13.61,4.8,20.01,2,1988,6,12
20.22,29.31,14.01,4.13,20.21,2,1988,6,13
20.8,30.61,14.71,4.17,20.01,2,1988,6,14
21.47,30.01,14.01,3.58,21.01,2,1988,6,15
21.29,32.31,14.21,4.46,20.61,2,1988,6,16
22.43,33.21,14.31,4.86,22.16,1,1988,6,17
22.79,33.31,15.01,5.54,22.01,1,1988,6,18
22.97,34.21,15.01,5.2,22.01,1,1988,6,19
21.74,33.01,16.81,3.71,21.01,1,1988,6,20
20.89,32.01,14.31,3.96,20.01,2,1988,6,21
22.01,30.01,15.01,3.82,20.61,2,1988,6,22
23.28,32.01,15.61,4.22,23.01,1,1988,6,23
23.13,33.81,15.61,5.0,22.26,1,1988,6,24
23.0,34.01,15.51,5.47,21.01,1,1988,6,25
22.34,30.71,17.61,3.88,21.66,1,1988,6,26
22.12,32.31,16.01,3.92,21.01,1,1988,6,27
20.18,32.01,15.71,4.46,18.01,2,1988,6,28
22.96,32.31,15.81,4.61,22.76,1,1988,6,29
22.96,32.21,17.01,4.49,22.91,1,1988,6,30
24.43,33.21,17.51,5.17,24.01,1,1988,7,1
25.64,37.21,17.71,5.66,25.01,1,1988,7,2
25.41,37.01,17.01,5.3,24.01,1,1988,7,3
24.0,37.01,16.01,5.14,23.31,1,1988,7,4
22.49,34.51,14.01,5.24,23.01,1,1988,7,5
24.86,36.51,16.71,6.18,23.91,1,1988,7,6
26.48,39.01,18.01,5.89,25.01,1,1988,7,7
27.03,38.41,18.01,6.09,26.01,1,1988,7,8
28.8,38.01,18.51,6.48,30.01,1,1988,7,9
33.38,44.21,23.01,7.29,35.01,1,1988,7,10
35.55,45.01,24.71,5.55,36.01,1,1988,7,11
36.07,45.01,24.31,5.06,35.01,1,1988,7,12
33.49,42.01,26.71,4.21,33.56,1,1988,7,13
33.95,43.01,24.21,5.13,33.51,1,1988,7,14
33.64,41.51,25.01,5.01,32.11,1,1988,7,15
32.03,40.01,21.01,5.73,32.01,1,1988,7,16
30.68,38.71,22.01,5.15,29.01,1,1988,7,17
26.7,38.11,19.01,5.02,26.51,1,1988,7,18
