AVERAGE,MAX,MIN,STD,MEDIAN,CLUSTER,YEAR,MONTH,DAY
22.09,27.31,15.61,3.92,23.06,2,1988,10,28
24.93,30.01,21.81,2.81,24.26,2,1988,10,29
20.98,23.71,19.01,1.7,20.36,2,1988,10,30
20.31,23.51,18.01,1.87,20.01,2,1988,10,31
18.71,21.61,15.91,1.58,18.61,2,1988,11,1
20.53,22.01,17.91,1.72,21.56,2,1988,11,2
21.76,26.41,19.31,2.31,21.16,2,1988,11,3
20.03,22.41,17.71,1.7,19.86,2,1988,11,4
22.34,26.01,17.81,2.87,22.51,2,1988,11,5
20.96,25.21,17.91,2.57,20.31,2,1988,11,6
20.34,24.31,16.31,2.87,19.76,2,1988,11,7
19.37,21.71,16.71,1.65,19.51,2,1988,11,8
20.24,22.81,18.41,1.32,19.96,2,1988,11,9
18.38,19.61,16.81,0.95,18.81,2,1988,11,10
16.78,19.61,13.81,2.13,16.66,2,1988,11,11
15.98,17.51,15.01,0.87,15.91,2,1988,11,12
17.89,20.01,15.31,1.77,17.96,2,1988,11,13
17.74,21.21,13.91,2.52,17.66,2,1988,11,14
17.5,21.01,14.01,2.84,17.21,2,1988,11,15
17.37,21.81,13.01,3.32,17.51,2,1988,11,16
17.69,20.71,13.81,2.49,17.51,2,1988,11,17
18.29,21.51,14.61,2.49,18.01,2,1988,11,18
17.29,20.31,14.71,1.9,17.01,2,1988,11,19
16.84,21.31,11.61,3.66,17.66,2,1988,11,20
15.79,18.01,14.51,1.39,15.01,2,1988,11,21
16.62,19.61,14.91,1.69,15.71,2,1988,11,22
16.45,17.51,15.51,0.68,16.71,2,1988,11,23
15.59,17.81,13.71,1.65,15.41,2,1988,11,24
14.78,17.41,14.01,1.12,14.31,2,1988,11,25
13.56,14.51,12.01,0.9,13.86,1,1988,11,26
14.49,16.81,11.11,2.02,14.71,2,1988,11,27
14.22,19.51,9.01,3.93,13.41,2,1988,11,28
14.09,18.21,10.41,3.34,12.41,2,1988,11,29
13.43,18.01,8.21,3.52,14.86,2,1988,11,30
18.13,26.21,15.61,3.65,16.76,2,1988,12,1
15.41,19.01,12.91,2.41,15.01,2,1988,12,2
16.06,18.21,11.81,2.57,17.11,2,1988,12,3
13.91,17.21,8.61,3.12,15.16,2,1988,12,4
13.07,17.41,8.51,3.71,12.31,1,1988,12,5
13.67,16.71,11.91,1.85,12.51,2,1988,12,6
12.79,18.51,8.01,4.04,13.41,1,1988,12,7
12.84,18.81,7.91,3.3,11.81,1,1988,12,8
12.21,16.51,3.61,5.05,14.36,1,1988,12,9
12.73,17.21,8.01,3.51,12.31,1,1988,12,10
12.78,17.21,7.41,3.7,12.41,1,1988,12,11
14.61,17.01,10.01,2.74,15.71,2,1988,12,12
13.11,18.31,7.61,3.87,13.11,1,1988,12,13
12.86,16.71,9.41,2.67,12.66,1,1988,12,14
12.16,16.61,7.61,3.41,11.71,1,1988,12,15
10.04,15.61,5.71,3.51,10.36,1,1988,12,16
8.99,15.01,2.51,4.01,8.41,1,1988,12,17
12.83,16.51,9.41,2.84,13.51,2,1988,12,18
11.84,16.51,5.61,3.91,11.91,1,1988,12,19
12.37,17.01,5.71,3.96,14.41,1,1988,12,20
13.46,17.41,8.61,3.26,14.16,2,1988,12,21
14.66,20.31,9.81,3.37,14.06,2,1988,12,22
12.57,18.31,3.11,5.05,14.31,1,1988,12,23
14.41,18.01,10.91,2.75,14.56,2,1988,12,24
13.16,17.01,8.01,3.55,14.51,2,1988,12,25
13.16,18.01,9.11,3.37,12.66,1,1988,12,26
12.41,17.01,8.31,3.33,13.81,2,1988,12,27
11.31,16.41,4.81,4.3,11.76,1,1988,12,28
13.08,16.82,8.61,3.28,13.51,2,1988,12,29
13.59,19.01,7.61,4.25,14.51,1,1988,12,30
11.36,16.91,5.51,4.66,11.51,1,1988,12,31
11.46,16.61,5.81,3.73,11.66,1,1989,1,1
10.34,16.51,4.21,4.07,10.01,1,1989,1,2
10.48,15.31,5.61,3.81,11.06,1,1989,1,3
10.96,15.61,6.41,3.36,11.06,1,1989,1,4
11.19,15.21,4.21,4.25,13.41,1,1989,1,5
11.68,15.81,6.01,3.99,13.71,1,1989,1,6
12.74,15.51,10.11,1.7,12.91,1,1989,1,7
15.57,18.91,11.21,2.75,15.91,2,1989,1,8
12.94,16.81,9.01,2.77,13.26,1,1989,1,9
13.78,15.21,12.71,0.97,13.71,1,1989,1,10
14.14,15.51,12.51,1.24,14.41,2,1989,1,11
12.86,15.51,10.41,2.06,12.86,1,1989,1,12
12.09,15.91,7.91,3.02,12.71,1,1989,1,13
13.67,18.01,6.31,4.1,15.01,1,1989,1,14
13.34,18.21,7.91,3.65,13.41,1,1989,1,15
13.28,18.71,7.61,3.87,13.71,1,1989,1,16
12.29,16.51,7.21,3.78,12.81,1,1989,1,17
12.21,16.01,7.51,3.25,12.66,1,1989,1,18
12.35,16.91,7.51,3.39,12.21,1,1989,1,19
12.36,16.41,8.01,3.45,12.71,1,1989,1,20
13.55,16.51,8.91,2.78,15.01,2,1989,1,21
11.63,15.51,5.61,3.72,13.01,1,1989,1,22
12.05,16.51,7.01,3.9,14.51,1,1989,1,23
12.21,18.51,7.01,4.18,11.96,1,1989,1,24
12.23,15.41,6.51,3.89,14.51,1,1989,1,25
10.99,12.11,9.51,0.92,11.06,1,1989,1,26
11.89,16.01,7.61,3.05,12.66,1,1989,1,27
12.77,15.51,8.51,2.83,13.91,1,1989,1,28
11.76,16.51,7.71,3.21,11.41,1,1989,1,29
12.83,15.21,9.11,2.07,13.16,1,1989,1,30
12.69,14.81,8.91,2.4,13.51,1,1989,1,31
13.95,17.01,8.81,3.1,15.51,2,1989,2,1
13.79,17.91,8.31,3.76,14.36,1,1989,2,2
13.39,16.71,9.41,2.65,14.01,2,1989,2,3
12.52,16.21,9.01,3.12,12.51,1,1989,2,4
12.99,18.01,6.51,4.19,13.41,1,1989,2,5
14.29,17.71,11.31,2.56,13.51,2,1989,2,6
11.32,16.01,8.01,2.54,10.71,1,1989,2,7
12.71,16.51,7.01,3.37,14.01,1,1989,2,8
12.23,17.61,6.61,3.89,13.46,1,1989,2,9
10.33,11.51,9.51,0.81,10.21,1,1989,2,10
13.97,18.51,6.31,3.85,14.81,1,1989,2,11
16.24,19.31,14.61,1.85,15.51,2,1989,2,12
17.91,22.51,13.51,3.14,17.51,2,1989,2,13
15.78,20.51,9.11,3.97,16.81,2,1989,2,14
15.82,19.71,7.41,4.61,19.01,2,1989,2,15
13.88,23.82,2.72,6.88,13.61,2,1989,2,16
14.98,19.61,9.01,3.68,15.51,2,1989,2,17
14.39,16.51,9.51,2.67,16.21,2,1989,2,18
14.56,18.01,11.01,2.61,14.91,2,1989,2,19
15.47,17.01,13.31,1.23,15.81,2,1989,2,20
13.29,13.81,13.01,0.33,13.16,1,1989,2,21
11.49,14.91,3.01,4.4,13.51,1,1989,2,22
12.35,12.91,11.61,0.45,12.31,1,1989,2,23
12.81,14.31,11.51,1.07,12.56,1,1989,2,24
15.81,16.81,15.21,0.56,15.51,2,1989,2,25
15.35,17.01,14.61,0.88,15.21,2,1989,2,26
15.56,17.41,14.31,1.18,15.26,2,1989,2,27
14.19,15.51,12.41,1.28,14.81,2,1989,2,28
15.53,17.41,14.01,1.42,15.11,2,1989,3,1
13.89,17.61,9.51,2.84,13.36,2,1989,3,2
14.68,17.51,11.61,2.2,14.76,2,1989,3,3
13.95,18.41,8.01,4.21,16.31,2,1989,3,4
14.29,16.21,11.51,1.75,14.61,2,1989,3,5
16.97,20.71,12.61,3.53,18.01,2,1989,3,6
19.93,22.41,16.21,2.33,20.91,2,1989,3,7
16.36,19.51,12.81,2.23,16.56,2,1989,3,8
16.27,20.31,11.61,2.97,16.81,2,1989,3,9
18.46,22.51,12.21,3.61,18.91,2,1989,3,10
20.04,29.31,11.31,6.35,19.91,2,1989,3,11
18.21,21.51,12.51,3.23,18.76,2,1989,3,12
16.76,19.41,14.11,1.93,16.31,2,1989,3,13
17.33,21.01,14.21,2.13,17.16,2,1989,3,14
16.78,20.61,11.01,3.21,16.71,2,1989,3,15
15.07,18.31,10.31,3.11,16.01,2,1989,3,16
11.71,14.01,9.31,1.61,12.06,1,1989,3,17
10.39,11.51,8.91,0.82,10.51,1,1989,3,18
12.28,14.41,9.01,2.26,13.51,1,1989,3,19
14.89,16.51,12.31,1.43,15.11,2,1989,3,20
14.04,17.51,9.31,2.89,14.11,2,1989,3,21
14.91,18.41,7.71,3.79,16.51,2,1989,3,22
16.64,20.01,9.81,3.33,17.46,2,1989,3,23
16.05,19.51,9.51,3.63,17.21,2,1989,3,24
16.21,20.61,7.61,4.6,17.61,2,1989,3,25
17.04,20.91,12.51,2.99,18.01,2,1989,3,26
16.78,19.51,14.81,1.66,16.26,2,1989,3,27
13.04,14.81,11.51,1.01,13.11,1,1989,3,28
11.29,14.21,8.51,2.01,11.61,1,1989,3,29
13.26,17.01,8.61,3.03,13.86,2,1989,3,30
14.83,18.21,10.01,2.86,15.41,2,1989,3,31
14.48,17.81,8.01,3.42,16.06,2,1989,4,1
14.84,17.01,11.91,1.63,14.81,2,1989,4,2
8.55,14.01,0.41,4.48,10.56,1,1989,4,3
12.63,15.51,9.31,2.29,13.31,1,1989,4,4
13.28,14.41,11.51,1.02,13.71,1,1989,4,5
14.06,17.41,9.01,2.88,14.11,2,1989,4,6
13.81,17.21,9.01,3.08,14.51,2,1989,4,7
15.35,19.31,10.41,3.21,14.41,2,1989,4,8
13.81,15.01,11.81,1.08,14.01,1,1989,4,9
14.69,17.11,10.51,2.11,14.76,2,1989,4,10
15.97,17.51,13.91,1.2,16.01,2,1989,4,11
16.26,18.41,13.81,1.73,16.21,2,1989,4,12
15.25,18.01,10.31,2.74,15.31,2,1989,4,13
15.59,17.11,12.51,1.55,15.96,2,1989,4,14
15.49,17.81,11.21,2.14,15.71,2,1989,4,15
14.08,16.11,10.01,1.84,14.11,2,1989,4,16
13.84,16.01,10.01,2.28,14.66,2,1989,4,17
15.47,19.71,8.31,3.65,15.51,2,1989,4,18
16.43,18.51,12.51,2.05,16.76,2,1989,4,19
16.26,18.01,14.01,1.42,16.61,2,1989,4,20
15.63,17.71,10.01,2.66,16.56,2,1989,4,21
16.34,19.81,12.01,2.44,16.31,2,1989,4,22
15.61,17.61,12.71,1.69,15.76,2,1989,4,23
16.21,18.81,12.61,2.21,16.81,2,1989,4,24
14.63,17.31,13.31,1.41,14.06,2,1989,4,25
14.36,16.01,13.01,0.96,14.26,2,1989,4,26
14.34,17.01,9.51,2.5,14.71,2,1989,4,27
14.35,17.51,9.91,2.74,15.11,2,1989,4,28
16.93,18.81,14.31,1.56,17.11,2,1989,4,29
16.74,18.61,12.81,2.25,18.01,2,1989,4,30
17.78,23.01,11.41,4.73,19.21,2,1989,5,1
20.15,27.41,7.91,6.76,21.31,2,1989,5,2
20.33,24.01,15.51,2.92,20.81,2,1989,5,3
21.78,26.51,12.71,4.63,22.51,2,1989,5,4
26.01,32.31,16.31,5.94,29.11,2,1989,5,5
24.05,31.91,17.01,6.2,21.21,2,1989,5,6
18.93,20.51,17.11,1.31,18.96,2,1989,5,7
18.91,20.51,16.51,1.39,18.91,2,1989,5,8
17.71,19.51,13.31,2.15,18.56,2,1989,5,9
16.88,19.01,13.41,2.47,18.21,2,1989,5,10
17.93,20.21,13.71,2.21,18.46,2,1989,5,11
18.54,20.81,14.41,2.02,19.11,2,1989,5,12
18.19,21.41,14.51,2.64,18.81,2,1989,5,13
17.75,20.61,12.11,3.1,19.31,2,1989,5,14
25.29,28.01,22.31,2.31,25.01,2,1989,5,15
25.24,28.91,15.41,4.65,26.76,2,1989,5,16
23.28,28.91,14.81,5.5,25.91,2,1989,5,17
20.58,22.81,17.31,2.03,21.01,2,1989,5,18
18.74,21.21,15.71,1.77,18.86,2,1989,5,19
20.13,21.01,19.21,0.69,20.21,2,1989,5,20
19.34,20.41,18.11,0.86,19.41,2,1989,5,21
17.84,20.11,14.51,2.07,18.36,2,1989,5,22
18.21,21.51,14.71,2.46,17.51,2,1989,5,23
18.93,21.01,18.11,1.09,18.31,2,1989,5,24
19.29,21.41,14.91,2.26,20.06,2,1989,5,25
18.81,21.11,15.51,1.87,19.16,2,1989,5,26
19.51,21.01,16.81,1.45,19.71,2,1989,5,27
19.66,22.21,13.11,3.09,20.61,2,1989,5,28
19.19,20.71,18.31,0.94,18.81,2,1989,5,29
20.04,22.31,15.91,2.21,20.36,2,1989,5,30
19.96,22.41,15.51,2.32,20.16,2,1989,5,31
20.18,22.61,16.31,2.17,20.41,2,1989,6,1
19.31,22.01,14.61,2.43,19.61,2,1989,6,2
19.78,23.01,13.71,2.98,20.61,2,1989,6,3
19.33,21.11,16.01,1.84,20.01,2,1989,6,4
19.12,22.51,14.71,2.4,18.81,2,1989,6,5
19.68,22.11,15.71,2.2,19.96,2,1989,6,6
19.03,21.21,15.01,2.19,19.51,2,1989,6,7
19.54,21.51,16.21,1.89,19.86,2,1989,6,8
18.97,21.41,14.21,2.55,20.01,2,1989,6,9
18.94,22.31,13.51,3.88,21.01,2,1989,6,10
23.54,25.01,20.81,1.72,24.16,2,1989,6,11
25.11,25.11,25.11,0.0,25.11,2,1989,6,12
22.11,23.41,20.81,1.3,22.11,2,1989,6,13
23.48,26.41,21.51,2.11,22.51,2,1989,6,15
22.61,24.01,21.21,1.4,22.61,2,1989,6,16
21.28,23.31,19.81,1.48,20.71,2,1989,6,17
21.76,23.51,19.61,1.49,21.96,2,1989,6,18
21.84,24.11,20.01,1.7,21.41,2,1989,6,19
21.95,24.91,15.71,3.27,23.21,2,1989,6,20
24.86,27.01,22.71,2.15,24.86,2,1989,6,21
30.91,30.91,30.91,0.0,30.91,2,1989,6,22
15.51,15.51,15.51,0.0,15.51,2,1989,6,23
25.41,25.41,25.41,0.0,25.41,2,1989,6,25
23.14,25.51,20.01,2.01,23.51,2,1989,6,26
22.96,24.01,21.91,1.05,22.96,2,1989,6,29
22.21,23.41,21.01,1.2,22.21,2,1989,6,30
21.63,23.41,17.61,1.96,22.26,2,1989,7,1
24.24,29.21,21.31,2.6,23.71,2,1989,7,2
22.28,24.21,19.81,1.57,22.46,2,1989,7,3
21.94,24.01,19.91,1.39,22.11,2,1989,7,4
21.24,23.71,17.31,2.26,22.01,2,1989,7,5
22.03,23.91,17.01,2.38,22.96,2,1989,7,6
22.01,24.01,17.51,2.25,22.76,2,1989,7,7
22.01,24.21,17.01,2.45,22.71,2,1989,7,8
22.21,24.31,16.91,2.58,23.21,2,1989,7,9
24.39,26.51,20.01,2.34,25.41,2,1989,7,10
30.42,35.51,21.51,4.72,31.91,2,1989,7,11
27.49,32.01,24.81,2.8,26.51,2,1989,7,12
28.29,32.91,22.41,3.48,28.91,2,1989,7,13
30.26,36.31,22.51,4.25,30.21,2,1989,7,14
25.84,28.51,22.01,2.47,26.41,2,1989,7,15
25.56,30.31,19.51,3.44,26.36,2,1989,7,16
25.51,29.51,20.41,3.0,26.01,2,1989,7,17
31.78,35.81,23.01,4.26,33.11,2,1989,7,18
25.98,28.31,23.81,1.82,25.86,2,1989,7,19
28.96,34.41,23.01,3.65,28.96,2,1989,7,20
32.86,42.12,25.81,4.9,31.86,2,1989,7,21
24.33,25.91,22.71,1.21,24.31,2,1989,7,22
23.81,25.41,22.01,1.18,23.96,2,1989,7,23
21.99,23.91,18.51,2.13,22.76,2,1989,7,24
23.44,26.21,18.01,2.64,23.81,2,1989,7,25
26.88,30.51,18.61,3.86,28.21,2,1989,7,26
24.81,27.51,21.71,1.98,25.61,2,1989,7,27
24.39,25.81,22.01,1.42,24.86,2,1989,7,28
23.98,25.31,21.71,1.61,24.91,2,1989,7,29
25.93,27.41,24.01,1.09,26.01,2,1989,7,30
25.28,28.01,21.51,1.98,25.81,2,1989,7,31
25.02,28.61,21.81,2.44,24.31,2,1989,8,1
24.78,27.01,23.01,1.31,24.86,2,1989,8,2
24.02,27.01,20.01,2.38,23.01,2,1989,8,3
24.24,26.51,20.51,2.11,24.51,2,1989,8,4
24.7,30.31,20.01,2.84,24.16,2,1989,8,5
23.07,25.01,18.31,2.47,23.51,2,1989,8,6
23.55,26.01,18.01,2.99,25.31,2,1989,8,7
25.51,30.71,21.11,3.1,25.01,2,1989,8,8
28.46,36.71,23.21,5.26,26.46,2,1989,8,9
24.69,26.51,22.31,1.52,25.31,2,1989,8,10
24.14,27.01,20.01,2.38,24.46,2,1989,8,11
24.19,29.21,18.11,3.45,24.71,2,1989,8,12
25.24,28.01,22.61,1.82,25.31,2,1989,8,13
23.84,26.91,19.81,2.36,23.96,2,1989,8,14
23.42,26.51,18.51,2.54,23.01,2,1989,8,15
23.01,25.71,17.01,2.92,24.31,2,1989,8,16
24.26,26.21,19.51,2.3,25.41,2,1989,8,17
23.24,25.71,18.61,2.95,24.51,2,1989,8,18
24.81,26.41,22.71,1.3,24.76,2,1989,8,19
26.78,29.61,22.71,2.62,27.36,2,1989,8,20
31.44,34.91,24.81,3.52,32.56,2,1989,8,21
27.23,30.81,23.61,2.46,27.96,2,1989,8,22
28.78,34.31,21.51,3.84,29.61,2,1989,8,23
30.81,34.51,23.81,3.32,31.76,2,1989,8,24
25.81,28.51,23.81,1.9,25.01,2,1989,8,25
23.86,25.41,21.11,1.68,24.46,2,1989,8,26
23.39,25.51,21.01,1.81,23.51,2,1989,8,27
23.27,26.01,19.01,2.46,23.71,2,1989,8,28
24.19,26.11,22.01,1.53,24.51,2,1989,8,29
23.66,27.01,21.01,2.3,23.01,2,1989,8,30
22.61,24.71,20.51,1.69,22.51,2,1989,8,31
22.66,25.01,17.21,2.58,23.41,2,1989,9,1
25.03,27.51,20.01,2.64,26.01,2,1989,9,2
24.43,27.51,21.01,2.34,24.16,2,1989,9,3
22.08,22.81,21.51,0.53,21.81,2,1989,9,4
23.19,26.11,19.41,2.37,23.01,2,1989,9,5
23.68,26.91,18.01,2.96,24.36,2,1989,9,6
21.91,25.01,20.41,1.52,21.31,2,1989,9,7
21.59,24.21,18.51,1.87,21.61,2,1989,9,8
21.73,25.41,17.21,2.58,21.66,2,1989,9,9
20.01,22.01,16.01,2.26,20.91,2,1989,9,10
20.53,23.71,13.81,3.22,21.11,2,1989,9,11
21.21,24.41,15.41,3.22,22.51,2,1989,9,12
21.94,24.51,17.71,2.27,22.06,2,1989,9,13
22.61,24.51,20.01,1.64,22.61,2,1989,9,14
21.97,25.71,18.01,2.69,22.61,2,1989,9,15
22.41,25.51,18.81,2.22,22.26,2,1989,9,16
22.08,25.81,19.31,2.07,21.76,2,1989,9,17
22.13,24.51,17.31,2.44,22.41,2,1989,9,18
22.11,25.01,18.81,2.01,21.86,2,1989,9,19
22.03,24.21,18.61,2.0,22.21,2,1989,9,20
22.49,26.01,18.61,2.76,21.96,2,1989,9,21
22.08,25.01,18.51,2.31,21.91,2,1989,9,22
21.14,24.21,16.01,2.78,21.46,2,1989,9,23
25.23,32.41,21.31,4.09,23.41,2,1989,9,24
21.58,23.21,19.81,1.21,21.51,2,1989,9,25
20.95,23.51,17.01,2.31,21.41,2,1989,9,26
25.89,31.21,17.51,4.77,26.71,2,1989,9,27
27.89,33.01,20.01,4.08,28.16,2,1989,9,28
28.19,31.01,24.01,2.55,28.31,2,1989,9,29
24.17,26.71,21.51,2.04,23.31,2,1989,9,30
27.69,30.41,24.51,2.21,28.01,2,1989,10,1
22.55,25.01,20.21,1.78,22.21,2,1989,10,2
21.73,24.11,19.41,1.62,21.76,2,1989,10,3
21.53,24.81,16.21,2.72,21.81,2,1989,10,4
22.31,25.71,18.01,2.9,22.76,2,1989,10,5
27.37,32.01,20.01,4.11,29.21,2,1989,10,6
26.15,32.41,21.51,3.89,26.21,2,1989,10,7
23.11,26.41,19.91,2.61,21.71,2,1989,10,8
22.21,25.11,19.21,2.24,21.91,2,1989,10,9
20.54,23.21,17.01,2.07,20.51,2,1989,10,10
21.38,26.41,15.91,3.45,21.36,2,1989,10,11
21.76,26.51,17.51,2.93,21.11,2,1989,10,12
20.53,22.21,17.41,1.85,21.36,2,1989,10,13
18.64,20.91,17.31,1.31,18.16,2,1989,10,14
19.51,22.01,16.01,2.23,20.46,2,1989,10,15
20.51,22.31,18.01,1.57,21.31,2,1989,10,16
21.38,23.61,17.91,1.96,21.21,2,1989,10,17
20.76,23.31,17.01,2.12,20.61,2,1989,10,18
20.06,22.41,16.91,1.81,19.96,2,1989,10,19
19.21,22.21,15.01,2.61,19.31,2,1989,10,20
21.18,25.01,16.01,3.01,21.76,2,1989,10,21
26.79,30.41,22.81,2.74,26.91,2,1989,10,22
23.86,27.51,21.51,2.42,22.81,2,1989,10,23
26.49,32.51,21.51,3.93,26.11,2,1989,10,24
25.98,31.01,21.31,3.42,25.66,2,1989,10,25
23.99,30.01,21.01,2.96,23.11,2,1989,10,26
17.97,19.31,17.01,0.78,18.01,2,1989,10,27
18.06,20.01,16.51,1.47,17.66,2,1989,10,28
17.59,21.01,12.01,3.07,18.41,2,1989,10,29
18.07,22.11,11.71,3.72,19.01,2,1989,10,30
20.33,23.91,15.81,2.71,20.21,2,1989,10,31
20.48,26.01,15.41,3.22,20.11,2,1989,11,1
19.84,22.91,17.21,2.22,19.56,2,1989,11,2
18.01,19.51,16.41,1.06,17.91,2,1989,11,3
15.61,18.31,9.61,2.98,17.21,2,1989,11,4
15.19,19.21,9.91,3.31,16.81,2,1989,11,5
14.94,18.41,4.81,4.37,16.21,2,1989,11,6
16.18,19.41,12.01,2.46,15.96,2,1989,11,7
16.38,19.61,11.41,2.93,17.06,2,1989,11,8
16.19,19.11,11.01,3.08,17.31,2,1989,11,9
16.75,21.31,14.71,2.55,15.01,2,1989,11,10
19.08,23.91,14.01,2.95,19.01,2,1989,11,11
24.02,29.11,20.71,3.32,22.51,2,1989,11,12
22.23,27.41,14.01,4.56,22.76,2,1989,11,13
16.23,18.51,12.51,2.13,16.81,2,1989,11,14
14.64,17.81,12.21,2.23,14.01,2,1989,11,15
15.76,18.71,12.51,2.15,15.76,2,1989,11,16
14.79,17.51,13.51,1.31,14.36,2,1989,11,17
14.59,16.51,12.01,1.64,15.11,2,1989,11,18
16.18,17.41,13.91,1.28,16.76,2,1989,11,19
15.21,16.31,14.21,0.72,15.31,2,1989,11,20
14.89,17.51,7.71,3.29,16.01,1,1989,11,21
17.54,19.01,15.41,1.26,18.11,2,1989,11,22
16.13,17.41,15.11,0.7,16.06,2,1989,11,23
16.02,17.81,14.51,0.93,16.01,2,1989,11,24
18.48,21.41,14.41,2.52,18.91,2,1989,11,25
17.53,18.41,15.91,0.89,17.86,2,1989,11,26
18.11,19.41,16.81,0.91,17.81,2,1989,11,27
16.23,18.01,14.71,1.23,16.06,2,1989,11,28
16.09,18.51,13.41,1.97,16.11,2,1989,11,29
14.91,18.61,13.21,2.05,13.91,2,1989,11,30
15.35,18.01,12.21,2.05,15.01,2,1989,12,1
15.54,19.11,11.81,2.71,15.81,2,1989,12,2
15.01,16.01,13.81,0.85,15.21,2,1989,12,3
17.11,17.81,16.01,0.75,17.36,2,1989,12,4
17.23,19.91,16.01,1.3,16.86,2,1989,12,5
15.94,17.31,15.21,0.74,15.61,2,1989,12,6
16.91,19.51,14.61,1.93,16.51,2,1989,12,7
17.21,18.91,14.51,1.45,17.21,2,1989,12,8
16.61,18.01,15.81,0.69,16.46,2,1989,12,9
15.49,16.41,14.01,0.89,15.71,2,1989,12,10
16.26,18.71,13.81,1.69,16.41,2,1989,12,11
16.65,18.01,15.31,0.96,16.41,2,1989,12,12
17.39,19.51,15.51,1.32,17.06,2,1989,12,13
16.81,20.81,14.11,2.75,15.21,2,1989,12,14
19.01,23.81,14.41,3.31,19.16,2,1989,12,15
19.31,23.41,16.11,2.61,19.06,2,1989,12,16
18.13,19.01,16.01,1.09,18.71,2,1989,12,17
16.48,18.51,13.11,1.78,16.71,2,1989,12,18
15.15,19.31,12.41,2.48,14.11,2,1989,12,19
14.74,21.01,7.61,4.08,14.21,2,1989,12,20
18.64,23.51,11.41,4.25,18.21,2,1989,12,21
16.44,17.81,14.31,1.15,16.46,2,1989,12,22
13.83,16.61,11.01,2.22,13.61,2,1989,12,23
12.91,16.01,8.81,2.7,13.01,1,1989,12,24
10.98,12.31,8.51,1.4,12.01,1,1989,12,25
13.63,14.91,13.01,0.66,13.41,1,1989,12,26
13.93,16.01,11.51,1.77,14.01,2,1989,12,27
13.44,14.81,11.71,1.09,13.61,1,1989,12,28
14.44,18.81,11.01,2.9,13.86,2,1989,12,29
13.43,15.81,11.81,1.53,13.01,2,1989,12,30
13.91,18.41,11.31,2.45,13.46,2,1989,12,31
14.64,16.71,11.31,1.95,15.46,2,1990,1,1
15.59,18.01,13.21,1.92,15.41,2,1990,1,2
11.83,13.41,10.01,1.22,11.86,1,1990,1,3
13.11,15.01,11.01,1.26,13.01,1,1990,1,4
12.46,14.71,10.01,1.67,12.96,1,1990,1,5
12.38,16.01,7.81,3.08,13.41,1,1990,1,6
12.37,15.81,9.31,2.54,12.41,1,1990,1,7
12.21,15.41,8.91,2.41,12.61,1,1990,1,8
13.46,17.71,9.41,3.22,13.26,2,1990,1,9
13.19,17.31,8.61,3.08,13.26,1,1990,1,10
10.21,13.81,7.81,2.4,9.21,1,1990,1,11
11.36,14.51,7.01,2.82,11.86,1,1990,1,12
11.88,15.51,8.31,2.92,11.86,1,1990,1,13
11.91,15.31,8.01,2.8,12.56,1,1990,1,14
11.24,14.01,7.81,2.4,11.96,1,1990,1,15
13.51,17.61,8.61,3.1,13.91,2,1990,1,16
12.31,15.21,10.11,2.14,11.61,1,1990,1,17
10.99,14.71,8.01,2.4,9.81,1,1990,1,18
10.56,14.01,7.11,2.87,10.56,1,1990,1,19
11.51,16.51,6.61,4.31,11.46,1,1990,1,20
12.14,16.01,6.51,3.52,13.01,1,1990,1,21
11.43,15.41,5.41,3.71,12.66,1,1990,1,22
10.93,15.91,5.71,3.6,11.66,1,1990,1,23
11.76,15.01,6.31,3.37,12.86,1,1990,1,24
15.84,16.51,15.01,0.62,16.01,2,1990,1,25
14.56,15.91,13.41,0.95,14.46,2,1990,1,26
13.51,17.01,11.81,1.96,12.41,2,1990,1,27
11.93,13.51,10.71,0.91,11.91,1,1990,1,28
11.09,14.61,7.21,2.9,12.01,1,1990,1,29
12.46,15.81,10.31,1.96,11.86,1,1990,1,30
13.14,15.11,11.81,1.22,12.81,1,1990,1,31
13.84,15.91,10.51,2.01,14.46,2,1990,2,1
12.67,16.21,8.51,3.06,12.81,1,1990,2,2
14.59,17.81,10.81,2.52,14.61,2,1990,2,3
14.94,18.61,7.41,4.2,16.81,1,1990,2,4
15.24,18.51,10.51,2.91,15.31,2,1990,2,5
17.35,20.81,11.91,3.38,19.01,2,1990,2,6
15.57,21.11,11.01,3.36,14.41,2,1990,2,7
15.36,17.71,12.21,2.09,15.91,2,1990,2,8
13.98,18.01,10.11,2.73,14.06,2,1990,2,9
14.97,17.01,12.01,1.63,15.31,2,1990,2,10
15.08,17.21,12.41,1.67,14.91,2,1990,2,11
13.57,15.41,12.41,1.05,13.01,2,1990,2,12
13.01,16.01,10.31,2.32,12.71,1,1990,2,13
12.04,16.31,8.01,3.58,11.91,1,1990,2,14
12.24,15.21,9.81,1.97,11.86,1,1990,2,15
12.97,16.11,9.81,2.13,13.01,1,1990,2,16
13.01,15.41,10.81,1.51,13.01,1,1990,2,17
12.76,16.41,6.31,3.6,14.06,1,1990,2,18
15.38,18.71,9.71,2.88,15.86,2,1990,2,19
15.74,18.51,12.11,2.38,15.71,2,1990,2,20
17.13,21.81,11.81,3.87,17.01,2,1990,2,21
19.58,26.71,11.21,5.02,19.66,2,1990,2,22
19.23,23.21,14.21,3.11,18.96,2,1990,2,23
17.01,21.01,11.01,3.5,17.51,2,1990,2,24
