AVERAGE,MAX,MIN,STD,MEDIAN,CLUSTER,YEAR,MONTH,DAY
17.34,22.01,15.01,3.3,15.01,2,1978,11,28
19.01,23.01,17.01,2.83,17.01,2,1978,11,29
18.76,22.01,14.01,2.95,19.51,2,1978,11,30
17.68,22.01,12.01,4.19,19.01,2,1978,12,1
16.61,24.01,12.01,4.41,15.01,2,1978,12,2
21.01,21.01,21.01,0.0,21.01,2,1978,12,3
19.01,23.01,15.01,4.0,19.01,2,1978,12,4
20.01,20.01,20.01,0.0,20.01,2,1978,12,5
19.26,24.01,15.01,3.49,19.01,2,1978,12,6
18.01,22.01,15.01,2.94,17.01,2,1978,12,7
18.51,24.01,13.01,5.5,18.51,2,1978,12,8
21.01,26.01,14.01,5.1,23.01,2,1978,12,9
20.76,28.01,15.01,5.45,20.01,2,1978,12,10
15.01,15.01,15.01,0.0,15.01,2,1978,12,11
17.26,22.01,15.01,2.77,16.01,2,1978,12,12
21.01,24.01,17.01,2.94,22.01,2,1978,12,13
18.51,21.01,16.01,2.5,18.51,2,1978,12,14
19.34,23.01,15.01,3.3,20.01,2,1978,12,15
17.61,22.01,13.01,3.83,17.01,2,1978,12,16
15.51,18.01,13.01,2.5,15.51,2,1978,12,17
18.51,22.01,15.01,3.5,18.51,2,1978,12,18
19.34,21.01,18.01,1.25,19.01,2,1978,12,19
14.01,15.01,13.01,1.0,14.01,2,1978,12,20
15.61,21.01,11.01,4.27,15.01,2,1978,12,22
12.01,18.01,6.01,6.0,12.01,2,1978,12,23
17.34,19.01,16.01,1.25,17.01,2,1978,12,24
14.34,19.01,11.01,3.4,13.01,2,1978,12,25
18.01,27.01,12.01,6.48,15.01,2,1978,12,26
17.01,20.01,14.01,3.0,17.01,2,1978,12,27
20.51,27.01,14.01,4.61,20.51,2,1978,12,28
13.01,13.01,13.01,0.0,13.01,2,1978,12,31
19.01,19.01,19.01,0.0,19.01,2,1979,1,11
22.01,22.01,22.01,0.0,22.01,1,1979,1,13
10.51,12.01,9.01,1.5,10.51,2,1979,1,14
16.01,16.01,16.01,0.0,16.01,2,1979,1,17
19.01,20.01,18.01,1.0,19.01,2,1979,1,19
14.01,14.01,14.01,0.0,14.01,2,1979,1,22
22.68,25.01,19.01,2.62,24.01,1,1979,1,23
19.01,19.01,19.01,0.0,19.01,2,1979,1,24
20.01,20.01,20.01,0.0,20.01,2,1979,1,26
14.01,14.01,14.01,0.0,14.01,2,1979,1,30
23.01,23.01,23.01,0.0,23.01,1,1979,2,2
22.01,22.01,22.01,0.0,22.01,1,1979,2,3
21.01,21.01,21.01,0.0,21.01,2,1979,2,4
17.01,17.01,17.01,0.0,17.01,2,1979,2,10
20.01,21.01,19.01,1.0,20.01,2,1979,2,11
16.01,16.01,16.01,0.0,16.01,2,1979,2,12
16.01,16.01,16.01,0.0,16.01,2,1979,2,14
16.51,18.01,15.01,1.5,16.51,2,1979,2,15
20.01,20.01,20.01,0.0,20.01,2,1979,2,19
21.01,21.01,21.01,0.0,21.01,2,1979,2,21
19.01,22.01,16.01,3.0,19.01,2,1979,2,26
16.01,16.01,16.01,0.0,16.01,2,1979,2,27
17.01,18.01,16.01,1.0,17.01,2,1979,3,1
17.51,20.01,15.01,2.5,17.51,2,1979,3,2
23.01,23.01,23.01,0.0,23.01,1,1979,3,3
18.51,24.01,13.01,5.5,18.51,2,1979,3,4
24.01,24.01,24.01,0.0,24.01,1,1979,3,5
20.68,26.01,13.01,5.56,23.01,2,1979,3,6
22.01,22.01,22.01,0.0,22.01,1,1979,3,12
22.01,22.01,22.01,0.0,22.01,1,1979,3,13
18.01,20.01,16.01,2.0,18.01,2,1979,3,14
18.01,21.01,15.01,3.0,18.01,2,1979,3,15
17.26,23.01,12.01,4.44,17.01,2,1979,3,16
23.01,23.01,23.01,0.0,23.01,1,1979,3,17
20.01,20.01,20.01,0.0,20.01,2,1979,3,18
18.01,20.01,16.01,2.0,18.01,2,1979,3,19
20.01,21.01,19.01,1.0,20.01,2,1979,3,20
18.51,23.01,11.01,4.5,20.01,2,1979,3,21
17.68,24.01,13.01,4.64,16.01,2,1979,3,22
30.01,30.01,30.01,0.0,30.01,1,1979,3,23
32.01,34.01,30.01,2.0,32.01,1,1979,3,24
21.35,30.01,14.02,6.6,20.01,2,1979,3,25
23.01,23.01,23.01,0.0,23.01,1,1979,3,26
22.01,25.01,17.01,3.56,24.01,1,1979,3,27
19.68,27.01,15.01,5.25,17.01,2,1979,3,28
23.01,23.01,23.01,0.0,23.01,1,1979,3,29
20.01,20.01,20.01,0.0,20.01,2,1979,3,31
7.51,15.01,0.01,7.5,7.51,2,1979,4,1
19.01,23.01,15.01,4.0,19.01,2,1979,4,2
15.01,15.01,15.01,0.0,15.01,2,1979,4,3
22.35,27.02,15.01,5.25,25.01,1,1979,4,4
25.51,34.02,17.01,8.51,25.52,1,1979,4,5
25.01,30.01,20.01,5.0,25.01,1,1979,4,6
21.01,25.01,18.01,2.61,20.01,2,1979,4,7
22.01,25.01,19.01,2.45,22.01,2,1979,4,8
20.76,23.01,19.01,1.79,20.51,2,1979,4,9
18.01,19.01,17.01,1.0,18.01,2,1979,4,10
20.01,23.01,16.01,2.94,21.01,2,1979,4,11
18.01,21.01,15.01,3.0,18.01,2,1979,4,12
18.01,18.01,18.01,0.0,18.01,2,1979,4,13
17.01,17.01,17.01,0.0,17.01,2,1979,4,14
20.01,23.01,17.01,3.0,20.01,2,1979,4,15
21.01,23.01,19.01,2.0,21.01,2,1979,4,16
20.01,22.01,18.01,2.0,20.01,2,1979,4,18
17.34,18.01,17.01,0.47,17.01,2,1979,4,19
18.61,22.01,15.01,2.33,18.01,2,1979,4,20
18.01,18.01,18.01,0.0,18.01,2,1979,4,21
20.34,24.01,18.01,2.62,19.01,2,1979,4,22
21.76,27.01,18.01,3.56,21.01,2,1979,4,23
18.68,22.01,16.01,2.49,18.01,2,1979,4,24
19.51,23.01,17.01,2.6,19.01,2,1979,4,25
19.01,23.01,17.01,2.53,17.01,2,1979,4,26
16.01,16.01,16.01,0.0,16.01,2,1979,4,27
17.61,21.01,16.01,1.85,17.01,2,1979,4,28
16.51,17.01,16.01,0.5,16.51,2,1979,4,29
19.68,22.01,17.01,2.05,20.01,2,1979,4,30
18.01,23.01,15.01,3.08,17.01,2,1979,5,1
23.76,32.01,18.01,5.12,22.51,1,1979,5,2
18.51,22.01,15.01,3.5,18.51,2,1979,5,3
21.01,23.01,19.01,2.0,21.01,2,1979,5,4
18.51,22.01,15.01,3.5,18.51,2,1979,5,5
19.01,23.01,16.01,2.74,18.51,2,1979,5,6
18.41,23.01,16.01,2.73,17.01,2,1979,5,7
18.26,21.01,16.01,2.28,18.01,2,1979,5,8
17.51,22.01,15.01,2.69,16.51,2,1979,5,9
17.01,18.01,16.01,1.0,17.01,2,1979,5,10
24.26,29.01,18.01,4.02,25.01,1,1979,5,11
32.51,36.01,28.01,3.2,33.01,1,1979,5,12
31.76,37.01,27.01,4.76,31.51,1,1979,5,13
21.68,23.01,19.01,1.89,23.01,2,1979,5,14
24.76,31.01,21.01,3.9,23.51,1,1979,5,15
24.01,27.01,21.01,3.0,24.01,1,1979,5,16
21.34,25.01,19.01,2.62,20.01,2,1979,5,17
25.01,25.01,25.01,0.0,25.01,1,1979,5,18
22.51,23.01,22.01,0.5,22.51,1,1979,5,19
21.34,24.01,18.01,2.49,22.01,2,1979,5,20
21.34,24.01,18.01,2.49,22.01,2,1979,5,21
19.51,21.01,18.01,1.5,19.51,2,1979,5,22
24.01,25.01,23.01,1.0,24.01,1,1979,5,23
18.01,19.01,17.01,1.0,18.01,2,1979,5,24
18.01,18.01,18.01,0.0,18.01,2,1979,5,25
17.01,17.01,17.01,0.0,17.01,2,1979,5,26
25.01,25.01,25.01,0.0,25.01,1,1979,5,27
21.01,27.01,15.01,6.0,21.01,2,1979,5,28
23.01,27.01,19.01,4.0,23.01,1,1979,5,29
20.01,20.01,20.01,0.0,20.01,2,1979,5,30
19.01,19.01,19.01,0.0,19.01,2,1979,5,31
18.01,18.01,18.01,0.0,18.01,2,1979,6,1
20.68,24.01,19.01,2.36,19.01,2,1979,6,2
18.01,18.01,18.01,0.0,18.01,2,1979,6,3
21.51,26.01,19.01,2.87,20.51,2,1979,6,4
17.01,17.01,17.01,0.0,17.01,2,1979,6,5
18.01,18.01,18.01,0.0,18.01,2,1979,6,6
18.01,18.01,18.01,0.0,18.01,2,1979,6,7
22.51,25.01,20.01,2.5,22.51,2,1979,6,8
20.61,28.01,18.01,3.77,19.01,2,1979,6,9
25.51,29.01,22.01,3.5,25.51,1,1979,6,10
23.18,30.01,19.01,4.22,21.01,1,1979,6,11
24.41,31.01,18.01,4.84,22.01,1,1979,6,12
23.34,28.01,21.01,3.3,21.01,2,1979,6,13
18.51,19.01,18.01,0.5,18.51,2,1979,6,14
19.51,20.01,19.01,0.5,19.51,2,1979,6,15
19.01,19.01,19.01,0.0,19.01,2,1979,6,16
20.51,24.01,18.01,2.18,20.01,2,1979,6,17
23.01,25.01,21.01,2.0,23.01,1,1979,6,18
22.01,25.01,19.01,3.0,22.01,2,1979,6,19
22.01,24.01,20.01,2.0,22.01,2,1979,6,23
22.76,25.01,20.01,1.79,23.01,2,1979,6,25
18.01,20.01,16.01,2.0,18.01,2,1979,6,26
23.01,23.01,23.01,0.0,23.01,1,1979,6,27
23.34,27.01,21.01,2.62,22.01,1,1979,6,29
20.01,20.01,20.01,0.0,20.01,2,1979,6,30
24.01,25.01,23.01,1.0,24.01,1,1979,7,2
22.26,26.01,19.01,2.59,22.01,2,1979,7,3
22.01,25.01,18.01,2.94,23.01,2,1979,7,4
21.76,26.01,16.01,3.77,22.51,2,1979,7,5
23.26,26.01,20.01,2.38,23.51,1,1979,7,6
22.51,27.01,19.01,2.99,21.51,2,1979,7,7
24.01,28.01,18.01,4.24,25.01,1,1979,7,8
22.68,27.01,20.01,3.09,21.01,2,1979,7,9
22.01,22.01,22.01,0.0,22.01,1,1979,7,10
24.01,27.01,21.01,3.0,24.01,1,1979,7,11
21.01,21.01,21.01,0.0,21.01,2,1979,7,12
23.01,26.01,21.01,2.16,22.01,1,1979,7,13
22.26,26.01,20.01,2.28,21.51,2,1979,7,14
24.68,28.01,21.01,2.87,25.01,1,1979,7,15
23.84,28.01,21.01,2.79,23.01,1,1979,7,16
23.01,28.01,20.01,3.35,21.01,2,1979,7,17
23.21,26.01,20.01,2.32,24.01,1,1979,7,18
21.76,27.01,19.01,3.11,20.51,2,1979,7,19
22.41,26.01,20.01,2.58,21.01,2,1979,7,20
22.68,28.01,19.01,3.86,21.01,2,1979,7,21
25.01,26.01,24.01,1.0,25.01,1,1979,7,22
22.01,25.01,19.01,2.55,22.01,2,1979,7,23
22.81,26.01,20.01,2.14,23.01,1,1979,7,24
22.61,27.01,20.01,2.87,21.01,2,1979,7,25
21.51,22.01,21.01,0.5,21.51,1,1979,7,26
22.26,27.01,20.01,2.77,21.01,2,1979,7,27
27.01,29.01,25.01,2.0,27.01,1,1979,7,28
36.68,42.01,30.01,4.99,38.01,1,1979,7,29
28.01,33.01,23.01,5.0,28.01,1,1979,7,30
21.81,22.01,21.01,0.4,22.01,1,1979,7,31
25.19,29.01,20.01,3.61,26.01,1,1979,8,1
21.01,25.01,20.01,1.83,20.01,2,1979,8,2
21.51,22.01,21.01,0.5,21.51,1,1979,8,3
22.01,22.01,22.01,0.0,22.01,1,1979,8,4
23.41,27.01,21.01,2.58,22.01,1,1979,8,5
22.81,28.01,20.01,3.19,21.01,2,1979,8,6
23.34,27.01,21.01,2.62,22.01,1,1979,8,7
21.34,26.01,19.01,2.36,21.01,2,1979,8,8
24.21,28.01,20.01,2.86,25.01,1,1979,8,9
22.81,29.01,20.01,3.66,20.01,2,1979,8,10
24.41,29.01,19.01,3.77,26.01,1,1979,8,11
23.68,29.01,19.01,3.82,23.51,1,1979,8,12
28.01,28.01,28.01,0.0,28.01,1,1979,8,13
22.34,25.01,20.01,2.05,22.01,2,1979,8,14
23.51,25.01,22.01,1.5,23.51,1,1979,8,15
28.01,28.01,28.01,0.0,28.01,1,1979,8,16
28.01,33.01,23.01,5.0,28.01,1,1979,8,17
25.01,31.01,22.01,4.24,22.01,1,1979,8,18
20.51,21.01,20.01,0.5,20.51,2,1979,8,19
23.01,27.01,19.01,4.0,23.01,1,1979,8,20
25.68,29.01,22.01,2.87,26.01,1,1979,8,21
29.01,29.01,29.01,0.0,29.01,1,1979,8,24
24.34,31.01,21.01,4.71,21.01,1,1979,8,26
26.51,28.01,25.01,1.5,26.51,1,1979,8,27
23.81,29.01,20.01,3.54,22.01,1,1979,8,28
28.01,30.01,26.01,2.0,28.01,1,1979,8,29
23.34,28.01,19.01,3.2,23.01,1,1979,8,30
20.01,21.01,19.01,1.0,20.01,2,1979,8,31
24.68,29.01,20.01,3.68,25.01,1,1979,9,1
23.01,28.01,20.01,3.1,22.01,2,1979,9,2
23.01,25.01,21.01,2.0,23.01,1,1979,9,3
23.01,27.01,21.01,2.83,21.01,2,1979,9,4
23.01,28.01,20.01,3.56,21.01,2,1979,9,5
23.01,26.01,20.01,2.19,24.01,1,1979,9,6
23.68,27.01,22.01,2.36,22.01,1,1979,9,7
21.01,24.01,19.01,1.79,20.01,2,1979,9,8
28.01,28.01,28.01,0.0,28.01,1,1979,9,9
32.01,32.01,32.01,0.0,32.01,1,1979,9,10
26.68,33.01,23.01,4.5,24.01,1,1979,9,11
26.01,26.01,26.01,0.0,26.01,1,1979,9,13
20.01,21.01,19.01,1.0,20.01,2,1979,9,14
16.02,27.02,5.01,11.01,16.02,2,1979,9,15
25.76,28.01,24.01,1.48,25.51,1,1979,9,16
22.26,29.01,18.01,4.15,21.01,2,1979,9,17
26.01,31.01,21.01,5.0,26.01,1,1979,9,18
24.26,30.01,19.01,4.44,24.01,1,1979,9,19
27.34,32.01,22.01,4.11,28.01,1,1979,9,20
24.01,27.01,19.01,3.35,26.01,1,1979,9,21
22.01,25.01,20.01,2.16,21.01,2,1979,9,22
21.41,24.01,19.01,2.24,21.01,2,1979,9,23
21.68,25.01,20.01,2.36,20.01,2,1979,9,24
21.01,24.01,19.01,2.16,20.01,2,1979,9,25
25.51,28.01,23.01,2.5,25.51,1,1979,9,26
25.68,33.01,20.01,5.44,24.01,1,1979,9,27
20.01,20.01,20.01,0.0,20.01,2,1979,9,28
20.01,20.01,20.01,0.0,20.01,2,1979,9,29
20.01,20.01,20.01,0.0,20.01,2,1979,9,30
21.01,21.01,21.01,0.0,21.01,2,1979,10,1
21.51,27.01,19.01,3.2,20.01,2,1979,10,2
23.34,30.01,19.01,4.78,21.01,1,1979,10,3
23.51,28.01,19.01,4.5,23.51,1,1979,10,5
20.01,20.01,20.01,0.0,20.01,2,1979,10,6
20.51,23.01,18.01,2.5,20.51,2,1979,10,7
27.01,27.01,27.01,0.0,27.01,1,1979,10,8
21.01,21.01,21.01,0.0,21.01,2,1979,10,9
20.51,21.01,20.01,0.5,20.51,2,1979,10,10
22.01,25.01,19.01,3.0,22.01,2,1979,10,11
20.01,20.01,20.01,0.0,20.01,2,1979,10,12
20.68,24.01,19.01,2.36,19.01,2,1979,10,13
20.51,21.01,20.01,0.5,20.51,2,1979,10,14
21.51,27.01,19.01,3.28,20.01,2,1979,10,15
20.34,21.01,20.01,0.47,20.01,2,1979,10,16
18.01,18.01,18.01,0.0,18.01,2,1979,10,17
19.01,23.01,16.01,2.94,18.01,2,1979,10,18
16.51,18.01,15.01,1.5,16.51,2,1979,10,19
19.01,19.01,19.01,0.0,19.01,2,1979,10,20
19.68,24.01,17.01,3.09,18.01,2,1979,10,21
18.51,20.01,17.01,1.5,18.51,2,1979,10,22
18.51,19.01,18.01,0.5,18.51,2,1979,10,23
22.51,26.01,19.01,3.5,22.51,2,1979,10,24
24.01,24.01,24.01,0.0,24.01,1,1979,10,25
19.51,23.01,18.01,2.06,18.51,2,1979,10,26
19.01,19.01,19.01,0.0,19.01,2,1979,10,27
20.01,24.01,18.01,2.83,18.01,2,1979,10,28
21.01,23.01,19.01,2.0,21.01,2,1979,10,29
20.34,24.01,18.01,2.62,19.01,2,1979,10,30
22.01,25.01,19.01,3.0,22.01,2,1979,10,31
20.51,26.01,15.01,5.5,20.51,2,1979,11,2
21.01,24.01,19.01,2.16,20.01,2,1979,11,3
22.01,26.01,18.01,3.27,22.01,2,1979,11,4
17.01,17.01,17.01,0.0,17.01,2,1979,11,5
30.01,30.01,30.01,0.0,30.01,1,1979,11,6
22.34,29.01,16.01,5.31,22.01,2,1979,11,7
20.51,26.01,15.01,5.5,20.51,2,1979,11,8
20.68,24.01,16.01,3.4,22.01,2,1979,11,9
23.01,23.01,23.01,0.0,23.01,1,1979,11,10
19.01,23.01,16.01,2.94,18.01,2,1979,11,11
20.26,25.01,16.01,3.49,20.01,2,1979,11,12
20.51,27.01,16.01,4.39,19.51,2,1979,11,13
15.01,15.01,15.01,0.0,15.01,2,1979,11,14
20.51,23.01,18.01,2.5,20.51,2,1979,11,15
19.01,19.01,19.01,0.0,19.01,2,1979,11,16
21.01,21.01,21.01,0.0,21.01,2,1979,11,17
19.01,22.01,16.01,3.0,19.01,2,1979,11,18
19.01,22.01,16.01,3.0,19.01,2,1979,11,19
15.51,18.01,13.01,2.5,15.51,2,1979,11,20
18.01,22.01,14.01,4.0,18.01,2,1979,11,21
20.01,21.01,19.01,1.0,20.01,2,1979,11,23
18.01,21.01,17.01,1.73,17.01,2,1979,11,24
18.26,24.01,14.01,4.38,17.51,2,1979,11,25
24.51,33.02,16.01,8.51,24.52,1,1979,11,26
22.01,29.01,13.01,6.68,24.01,2,1979,11,27
19.51,20.01,19.01,0.5,19.51,2,1979,11,28
21.34,27.01,16.01,4.5,21.01,2,1979,11,29
20.76,28.01,15.01,5.12,20.01,2,1979,11,30
21.51,27.01,16.01,5.5,21.51,2,1979,12,1
17.01,17.01,17.01,0.0,17.01,2,1979,12,2
20.01,20.01,20.01,0.0,20.01,2,1979,12,3
21.51,23.01,20.01,1.12,21.51,2,1979,12,4
19.01,19.01,19.01,0.0,19.01,2,1979,12,5
14.01,14.01,14.01,0.0,14.01,2,1979,12,6
19.34,24.01,14.01,4.11,20.01,2,1979,12,7
16.68,21.01,14.01,3.09,15.01,2,1979,12,8
25.01,25.01,25.01,0.0,25.01,1,1979,12,10
17.01,24.01,10.01,7.0,17.01,2,1979,12,11
15.51,24.01,10.01,5.59,14.01,2,1979,12,12
17.68,22.01,13.01,3.68,18.01,2,1979,12,13
22.01,22.01,22.01,0.0,22.01,1,1979,12,14
19.51,24.01,15.01,4.5,19.51,2,1979,12,18
17.01,17.01,17.01,0.0,17.01,2,1979,12,19
15.01,15.01,15.01,0.0,15.01,2,1979,12,20
21.01,21.01,21.01,0.0,21.01,2,1979,12,21
13.01,13.01,13.01,0.0,13.01,2,1979,12,22
14.01,19.01,9.01,5.0,14.01,2,1979,12,23
15.01,20.01,10.01,5.0,15.01,2,1979,12,24
16.01,20.01,12.01,4.0,16.01,2,1979,12,25
10.01,11.01,9.01,1.0,10.01,2,1979,12,26
14.81,22.01,9.01,4.53,16.01,2,1979,12,27
16.51,24.01,11.01,5.32,15.51,2,1979,12,28
20.01,24.01,16.01,4.0,20.01,2,1979,12,29
16.51,23.01,10.01,6.5,16.51,2,1979,12,30
14.26,22.01,9.01,4.97,13.01,2,1979,12,31
14.01,20.01,8.01,6.0,14.01,2,1980,1,1
16.34,21.01,9.01,5.25,19.01,2,1980,1,2
12.34,20.01,8.01,5.44,9.01,2,1980,1,3
15.51,21.01,10.01,5.5,15.51,2,1980,1,4
21.01,26.01,16.01,5.0,21.01,2,1980,1,5
16.61,25.01,10.01,5.61,17.01,2,1980,1,6
15.61,21.01,10.01,4.32,15.01,2,1980,1,7
17.01,17.01,17.01,0.0,17.01,2,1980,1,8
16.51,22.01,14.01,3.28,15.01,2,1980,1,9
11.01,11.01,11.01,0.0,11.01,2,1980,1,10
16.34,19.01,15.01,1.89,15.01,2,1980,1,11
15.01,19.01,10.01,3.74,16.01,2,1980,1,12
16.01,18.01,14.01,1.58,16.01,2,1980,1,13
15.51,18.01,13.01,2.5,15.51,2,1980,1,14
12.34,14.01,11.01,1.25,12.01,2,1980,1,15
15.51,20.01,11.01,4.5,15.51,2,1980,1,16
15.01,19.01,11.01,4.0,15.01,2,1980,1,17
16.51,21.01,12.01,4.5,16.51,2,1980,1,18
24.34,27.01,19.01,3.77,27.01,1,1980,1,21
21.01,29.01,17.01,5.66,17.01,2,1980,1,22
21.34,28.01,16.01,4.99,20.01,2,1980,1,24
17.01,21.01,14.01,2.94,16.01,2,1980,1,25
16.01,19.01,14.01,2.12,15.51,2,1980,1,26
17.34,20.01,15.01,2.05,17.01,2,1980,1,27
16.68,20.01,13.01,2.87,17.01,2,1980,1,28
18.01,20.01,16.01,2.0,18.01,2,1980,1,29
19.51,22.01,17.01,2.5,19.51,2,1980,1,30
15.01,15.01,15.01,0.0,15.01,2,1980,1,31
17.01,23.01,14.01,3.67,15.51,2,1980,2,1
23.01,23.01,23.01,0.0,23.01,1,1980,2,2
20.01,24.01,16.01,4.0,20.01,2,1980,2,5
16.01,17.01,15.01,1.0,16.01,2,1980,2,6
16.51,18.01,15.01,1.5,16.51,2,1980,2,7
18.01,29.02,11.01,7.88,14.01,2,1980,2,8
19.01,28.01,14.01,5.52,17.01,2,1980,2,9
20.01,28.01,14.01,5.79,19.01,2,1980,2,10
28.01,28.01,28.01,0.0,28.01,1,1980,2,11
16.76,26.01,10.01,6.06,15.51,2,1980,2,12
16.76,23.01,13.01,3.9,15.51,2,1980,2,13
19.01,22.01,16.01,2.45,19.01,2,1980,2,14
17.68,23.01,13.01,4.11,17.01,2,1980,2,15
20.01,26.01,15.01,4.06,19.51,2,1980,2,16
22.51,28.01,17.01,5.5,22.51,2,1980,2,17
17.61,20.01,15.01,1.85,18.01,2,1980,2,18
16.76,19.01,15.01,1.79,16.51,2,1980,2,19
16.01,20.01,13.01,2.55,15.51,2,1980,2,20
16.76,19.01,14.01,1.92,17.01,2,1980,2,21
16.51,19.01,14.01,2.5,16.51,2,1980,2,22
15.26,18.01,13.01,2.28,15.01,2,1980,2,23
17.26,20.01,14.01,2.17,17.51,2,1980,2,24
16.26,21.01,13.01,3.11,15.51,2,1980,2,25
14.01,14.01,14.01,0.0,14.01,2,1980,2,27
16.51,20.01,13.01,3.5,16.51,2,1980,2,28
13.51,14.01,13.01,0.5,13.51,2,1980,2,29
16.51,21.01,12.01,4.5,16.51,2,1980,3,1
12.01,13.01,11.01,0.82,12.01,2,1980,3,2
15.26,20.01,13.01,2.86,14.01,2,1980,3,3
14.01,15.01,13.01,1.0,14.01,2,1980,3,4
15.01,15.01,15.01,0.0,15.01,2,1980,3,5
16.01,16.01,16.01,0.0,16.01,2,1980,3,6
23.01,23.01,23.01,0.0,23.01,1,1980,3,7
17.01,17.01,17.01,0.0,17.01,2,1980,3,8
15.61,21.01,13.01,2.94,15.01,2,1980,3,9
16.01,16.01,16.01,0.0,16.01,2,1980,3,10
19.51,24.01,15.01,4.5,19.51,2,1980,3,11
22.01,29.01,15.01,7.0,22.01,2,1980,3,12
20.26,28.01,14.01,5.93,19.51,2,1980,3,13
21.68,24.01,20.01,1.7,21.01,2,1980,3,14
21.01,26.01,18.01,3.32,20.01,2,1980,3,15
17.01,20.01,15.01,1.67,17.01,2,1980,3,16
18.35,23.02,15.01,3.4,17.01,2,1980,3,17
17.01,17.01,17.01,0.0,17.01,2,1980,3,18
17.51,21.01,14.01,3.5,17.51,2,1980,3,19
16.61,20.01,14.01,2.06,17.01,2,1980,3,20
17.68,20.01,15.01,2.05,18.01,2,1980,3,21
18.68,22.01,17.01,2.36,17.01,2,1980,3,22
18.01,22.01,15.01,2.74,17.51,2,1980,3,23
19.51,21.01,18.01,1.5,19.51,2,1980,3,24
18.01,24.01,14.01,4.32,16.01,2,1980,3,25
15.34,20.01,12.01,3.4,14.01,2,1980,3,26
26.01,34.01,18.01,8.0,26.01,1,1980,3,27
27.51,35.01,20.01,7.5,27.51,1,1980,3,28
28.51,37.02,20.01,8.51,28.52,1,1980,3,29
29.51,37.01,22.01,7.5,29.51,1,1980,4,2
26.51,32.02,21.01,5.51,26.52,1,1980,4,3
29.01,29.01,29.01,0.0,29.01,1,1980,4,4
19.34,22.01,16.01,2.49,20.01,2,1980,4,5
19.01,22.01,16.01,2.19,18.01,2,1980,4,6
19.51,24.01,15.01,3.64,19.51,2,1980,4,7
15.61,24.01,0.02,8.59,16.01,2,1980,4,8
19.34,22.01,18.01,1.89,18.01,2,1980,4,9
21.01,23.01,19.01,2.0,21.01,2,1980,4,10
17.51,19.01,16.01,1.5,17.51,2,1980,4,11
19.01,19.01,19.01,0.0,19.01,2,1980,4,12
17.01,17.01,17.01,0.0,17.01,2,1980,4,13
19.68,22.01,18.01,1.7,19.01,2,1980,4,14
17.01,17.01,17.01,0.0,17.01,2,1980,4,15
20.01,23.01,17.01,3.0,20.01,2,1980,4,16
19.01,21.01,17.01,2.0,19.01,2,1980,4,17
18.01,21.01,15.01,3.0,18.01,2,1980,4,18
21.01,21.01,21.01,0.0,21.01,2,1980,4,19
18.01,18.01,18.01,0.0,18.01,2,1980,4,20
17.34,19.01,15.01,1.7,18.01,2,1980,4,21
19.01,23.01,16.01,2.94,18.01,2,1980,4,22
16.01,18.01,14.01,2.0,16.01,2,1980,4,23
15.01,15.01,15.01,0.0,15.01,2,1980,4,24
18.01,18.01,18.01,0.0,18.01,2,1980,4,25
20.01,24.01,16.01,4.0,20.01,2,1980,4,26
22.01,22.01,22.01,0.0,22.01,1,1980,4,28
18.51,21.01,16.01,2.5,18.51,2,1980,4,29
17.51,21.01,15.01,2.29,17.01,2,1980,4,30
18.01,21.01,15.01,3.0,18.01,2,1980,5,1
19.34,22.01,17.01,2.05,19.01,2,1980,5,2
19.76,22.01,16.01,2.49,20.51,2,1980,5,3
19.01,23.01,16.01,2.94,18.01,2,1980,5,4
19.51,23.01,16.01,3.5,19.51,2,1980,5,5
17.76,19.01,16.01,1.3,18.01,2,1980,5,6
20.21,22.01,17.01,1.72,21.01,2,1980,5,7
22.01,24.01,19.01,2.1,23.01,2,1980,5,8
20.68,25.01,17.01,3.3,20.01,2,1980,5,9
20.51,25.01,16.01,4.5,20.51,2,1980,5,10
22.76,24.01,20.01,1.64,23.51,2,1980,5,11
20.01,22.01,18.01,1.79,20.01,2,1980,5,12
16.68,18.01,16.01,0.94,16.01,2,1980,5,13
18.61,22.01,16.01,2.8,17.01,2,1980,5,14
22.34,32.01,18.01,4.57,21.51,1,1980,5,15
19.58,23.01,16.01,2.32,19.01,2,1980,5,16
17.76,20.01,16.01,1.48,17.51,2,1980,5,17
18.51,22.01,15.01,3.5,18.51,2,1980,5,18
19.84,23.01,17.01,2.34,20.01,2,1980,5,19
19.3,22.01,17.01,1.75,19.01,2,1980,5,20
18.68,19.01,18.01,0.47,19.01,2,1980,5,21
21.68,24.01,18.01,2.62,23.01,2,1980,5,22
20.18,23.01,17.01,2.27,20.51,2,1980,5,23
18.87,23.01,16.01,2.59,19.01,2,1980,5,24
19.01,22.01,16.01,2.45,19.01,2,1980,5,25
19.21,22.01,17.01,2.04,19.01,2,1980,5,26
19.51,22.01,17.01,2.5,19.51,2,1980,5,27
20.51,22.01,19.01,1.5,20.51,2,1980,5,28
24.01,24.01,24.01,0.0,24.01,1,1980,5,30
22.51,26.01,19.01,3.5,22.51,2,1980,5,31
21.51,25.01,18.01,3.5,21.51,2,1980,6,1
31.01,31.01,31.01,0.0,31.01,1,1980,6,2
21.34,24.01,19.01,2.05,21.01,2,1980,6,3
20.84,27.01,17.01,3.53,19.51,2,1980,6,4
20.01,27.01,11.01,5.92,21.01,2,1980,6,5
